k,mean,variance,std,μ
0.4,1.0815215451700537,0.02882558998961241,0.16978100597420318,0.08152154517005374
0.8,0.9638419923586898,0.057251285933611944,0.23927240947006811,-0.0361580076413102
1.2,1.1606860188390198,0.01233805634602841,0.11107680381622623,0.16068601883901998
1.6,1.17219317172519,0.036693101397188836,0.19155443455370286,0.17219317172519025
2.0,1.1952756843356604,0.051763545264849734,0.2275160329841608,0.19527568433566037
2.4,1.2444874892320765,0.04197638827838063,0.204881400518399,0.24448748923207675
2.8,1.1917169177964702,0.052188033415435875,0.22844700351599248,0.19171691779647054
3.2,1.3782069420344913,0.05487775523800885,0.23426001630241736,0.37820694203449146
3.6,1.273887691042919,0.07331677634966738,0.2707707080717325,0.2738876910429192
4.0,1.3776842000382463,0.08361029502468124,0.2891544483916532,0.3776842000382468
4.4,1.3791923438255258,0.1195998273253577,0.34583207966491153,0.3791923438255256
4.8,1.274175152333913,0.09162960588953388,0.3027038253632317,0.2741751523339128
5.2,1.2458528216020146,0.1279872905723107,0.35775311399386966,0.2458528216020146
5.6,1.5846312083129734,0.17464456439131457,0.4179049705271697,0.5846312083129735
6.0,1.6438461953030132,0.15844469173001943,0.39805111698124834,0.6438461953030132
6.4,1.4195216544847793,0.19926987142107447,0.4463965405567952,0.4195216544847793
6.8,1.3237819516026026,0.22570577302086559,0.4750850166242518,0.32378195160260254
7.2,1.364858786362936,0.347013920354647,0.5890788744766248,0.3648587863629359
7.6,1.4736800668105645,0.13423625398632688,0.3663826605972598,0.4736800668105645
8.0,1.3727005224858382,0.32855384150709976,0.5731961631999116,0.37270052248583846
8.4,1.3900007811994968,0.3209389002715228,0.5665146955477173,0.39000078119949694
8.8,1.4122117694189895,0.21213919884059393,0.4605857128055471,0.4122117694189892
9.2,1.393794172194049,0.19352349787261258,0.43991305717449736,0.3937941721940491
9.6,1.4584307679822692,0.49092785050100973,0.7006624369131043,0.4584307679822688
10.0,1.4015182557385952,0.13603713057461309,0.3688321170595276,0.40151825573859534
10.4,1.5151843450386113,0.237825863553121,0.48767393159069,0.5151843450386117
10.8,1.4700156008614897,0.2770353692814024,0.5263414949264426,0.47001560086148997
11.2,1.3782188823223251,0.2308524072826992,0.48047102647578993,0.3782188823223255
11.6,1.3835740490189463,0.2552161836862923,0.5051892553155622,0.3835740490189463
12.0,1.3184452304597065,0.4334766512321448,0.658389437363742,0.3184452304597065
12.4,1.3360136267507847,0.16848646332609682,0.4104710261712717,0.3360136267507847
12.8,1.3235228239231218,0.13939838133293692,0.3733609263607226,0.32352282392312154
13.2,1.3034122419679555,0.16213960914052708,0.4026656294502016,0.30341224196795563
13.6,1.3852979423806566,0.12641100650282175,0.35554325545961596,0.3852979423806567
14.0,1.3376199423380553,0.17693399695536027,0.420635230283152,0.3376199423380549
14.4,1.2546253378446148,0.18435002006984078,0.42936001219238007,0.25462533784461483
14.8,1.5778898673203572,0.08815458051355922,0.29690837056836106,0.5778898673203572
15.2,1.514252192392814,0.4512155054742825,0.67172576657017,0.514252192392814
15.6,1.5034449205960256,0.22287389930138,0.4720952227055258,0.5034449205960255
16.0,1.3652559817962475,0.15259503408880598,0.39063414352665843,0.36525598179624746
16.4,1.4386753268964878,0.14593226129947615,0.38201081306616985,0.4386753268964876
16.8,1.3860115920145837,0.17623936472482757,0.419808723974178,0.38601159201458374
17.2,1.2983915642679362,0.17025773483496606,0.412622993584902,0.29839156426793617
17.6,1.1915674009295874,0.14814019723029437,0.3848898507758997,0.19156740092958743
18.0,1.3850237643006178,0.19163642274433215,0.437762975529375,0.3850237643006178
18.4,1.2679594960509886,0.23914475538578364,0.48902428915728063,0.26795949605098857
18.8,1.4551981592509127,0.12358752344872445,0.3515501720220379,0.4551981592509125
19.2,1.3308621415223008,0.1150044223759611,0.3391230195312036,0.33086214152230065
19.6,1.4045230118447674,0.12317976681906978,0.35096975200018277,0.4045230118447674
20.0,1.3009626024698977,0.1541256466722887,0.3925883934508109,0.3009626024698978
20.4,1.4483803526710006,0.2727131793698186,0.5222194743303036,0.44838035267100074
20.8,1.4511019337114903,0.14711766018730246,0.3835592003684731,0.4511019337114905
21.2,1.535786185883731,0.284164459463299,0.5330707827890204,0.5357861858837308
21.6,1.5866196312169163,0.1512748930361172,0.3889407320352513,0.5866196312169165
22.0,1.392969357934681,0.107970106757698,0.3285880502356986,0.3929693579346809
22.4,1.1940930765954656,0.21406373928714384,0.46267022736193414,0.1940930765954656
22.8,1.3472745272705553,0.19289318889706839,0.4391960711311844,0.3472745272705553
23.2,1.3552281423393506,0.21742588506964236,0.4662894863383072,0.35522814233935074
23.6,1.5028649182726306,0.10194221368459497,0.3192839076505344,0.5028649182726307
24.0,1.4228647325249906,0.19463412121613163,0.4411735726628825,0.4228647325249907
24.4,1.4117143023594623,0.12070260691806539,0.34742280713572243,0.411714302359462
24.8,1.4003844537307428,0.2657218859434341,0.5154821878042287,0.4003844537307429
25.2,1.3340830653551148,0.2994742557231603,0.5472424103842467,0.3340830653551148
25.6,1.3627596896634784,0.16218342459355986,0.402720032520807,0.3627596896634784
26.0,1.4060459333899453,0.13266250438555155,0.3642286430053951,0.40604593338994527
26.4,1.4397575946613945,0.2444894768314246,0.4944587716194593,0.4397575946613947
26.8,1.3911600753370696,0.1387663701746864,0.3725135838794156,0.39116007533706965
27.2,1.3202731290742664,0.13876625076368834,0.37251342360200707,0.3202731290742662
27.6,1.5767186227491217,0.29640690874789904,0.5444326484955683,0.5767186227491219
28.0,1.406929116616215,0.1820119671936001,0.4266286056907109,0.40692911661621495
28.4,1.1872229161402932,0.17410133155318674,0.4172545165162227,0.18722291614029293
28.8,1.2838138833092838,0.1525577375284531,0.3905864021294816,0.28381388330928353
29.2,1.4227907476767845,0.1956840079220203,0.44236185179332577,0.4227907476767842
29.6,1.2914544425416126,0.18392355188198217,0.4288630922357182,0.2914544425416124
30.0,1.6315196098970817,0.26883759036993643,0.5184955066053479,0.6315196098970818
30.4,1.5187195247991627,0.19672025372323942,0.44353157015396255,0.5187195247991628
30.8,1.4034703488921805,0.17165149391384904,0.41430845262177435,0.4034703488921805
31.2,1.2937240275630562,0.24802761134620405,0.49802370560667497,0.2937240275630563
31.6,1.3893688457822,0.23897903223146408,0.48885481713026424,0.3893688457822
32.0,1.4817744033596534,0.15240368767068016,0.39038914901759264,0.4817744033596535
32.4,1.456867246866508,0.1299764712244477,0.3605224975288612,0.45686724686650815
32.8,1.2959511842912161,0.24883187497657724,0.49883050726331607,0.2959511842912158
33.2,1.5288571532649364,0.1645895690926015,0.405696400147452,0.5288571532649363
33.6,1.3490731829385294,0.08872456407547062,0.29786668842868386,0.34907318293852974
34.0,1.3685462019457906,0.22466977372224448,0.4739934321509576,0.3685462019457908
34.4,1.5158031069468383,0.2288661078259654,0.4783995274098475,0.5158031069468384
34.8,1.26352325561878,0.12367506423642294,0.35167465680145754,0.26352325561878
35.2,1.3395733932468845,0.23253028948440058,0.48221394575893445,0.3395733932468845
35.6,1.3806995891178393,0.1487249305436346,0.3856487139141457,0.3806995891178392
36.0,1.2937132269655183,0.13821131495843783,0.37176782399561936,0.2937132269655186
36.4,1.310941154445802,0.1763310450316223,0.419917902728167,0.3109411544458023
36.8,1.339607713097461,0.10432187722341976,0.32298897384186315,0.33960771309746113
37.2,1.2724541996113032,0.12455847116471007,0.35292842215484727,0.27245419961130324
37.6,1.4774339749969088,0.19603205407522745,0.4427550723314499,0.47743397499690865
38.0,1.5647809528409407,0.15769672365348936,0.3971104678215992,0.5647809528409407
38.4,1.482519407626408,0.25046592549024244,0.500465708605737,0.4825194076264082
38.8,1.4836110879494007,0.15059707355093646,0.38806838772429847,0.48361108794940044
39.2,1.3422122257499562,0.09998888583085544,0.31621019248413773,0.3422122257499563
39.6,1.3686207546548297,0.1401389079772831,0.3743513162488989,0.3686207546548296
40.0,1.3414644760568186,0.14219023654899896,0.3770812068361389,0.34146447605681834
40.4,1.5194961057703202,0.2313845642828283,0.48102449447281614,0.51949610577032
40.8,1.2847361234271735,0.09492475459268195,0.3080986117993425,0.2847361234271735
41.2,1.56485870882512,0.22683514413607997,0.47627213243699235,0.5648587088251202
41.6,1.5091071593654388,0.09574886421363678,0.3094331336712938,0.5091071593654392
42.0,1.2889219959275302,0.1742233468846297,0.41740070302364096,0.28892199592753015
42.4,1.2445436213007217,0.24496718716008198,0.49494159974696206,0.24454362130072202
42.8,1.3680981592557817,0.0857628494034388,0.29285294842879556,0.3680981592557819
43.2,1.4181160155111483,0.1950584293948924,0.44165419662320926,0.41811601551114813
43.6,1.3491052544042548,0.2277470570947331,0.47722851664033356,0.3491052544042548
44.0,1.3557366381360243,0.16612895615359136,0.4075892002416052,0.3557366381360241
44.4,1.3802428351881786,0.17148207485309444,0.41410394208832935,0.3802428351881787
44.8,1.5170940318777366,0.2087057284305846,0.4568432208434143,0.5170940318777364
45.2,1.2734942588935612,0.120304424827685,0.3468492825820532,0.27349425889356116
45.6,1.4552931173713928,0.13856835845786267,0.37224771115194605,0.4552931173713928
46.0,1.3328471756866163,0.14593793561898064,0.3820182399035164,0.33284717568661637
46.4,1.4608908780751173,0.20946433047068727,0.4576727329333563,0.46089087807511697
46.8,1.4369026176558741,0.14029650153128442,0.3745617459528995,0.4369026176558738
47.2,1.465555006584919,0.2002648069461317,0.4475095607315353,0.4655550065849191
47.6,1.4314180559366751,0.09546883526744403,0.30898031533973813,0.43141805593667487
48.0,1.2984687516761835,0.11267689882560634,0.33567379824109944,0.29846875167618353
48.4,1.4749358795535068,0.11386082575150419,0.3374326981066064,0.4749358795535067
48.8,1.3392603167804926,0.16226445901427897,0.4028206288340742,0.3392603167804925
49.2,1.474881962808766,0.12103955836263354,0.34790739912027385,0.4748819628087658
49.6,1.501070084847989,0.21167889755590955,0.46008575022044484,0.5010700848479888
50.0,1.384185289507938,0.16498534026971742,0.40618387495039415,0.38418528950793807
50.4,1.23836380752095,0.11220463241680759,0.3349695992426889,0.23836380752094985
50.8,1.4842816211168326,0.0916524727784808,0.3027415940674172,0.4842816211168329
51.2,1.2956653818831203,0.08063032073377904,0.28395478642519667,0.29566538188312036
51.6,1.3009007638306194,0.09293656935907255,0.3048549972676724,0.30090076383061937
52.0,1.2463393366249513,0.07123009103237277,0.2668896607820782,0.2463393366249512
52.4,1.5834862266519125,0.10099515187636834,0.3177973440360513,0.5834862266519127
52.8,1.3947883604741322,0.08666491622040717,0.29438905587743436,0.3947883604741323
53.2,1.2920243995378706,0.10467890125415776,0.3235411894244035,0.29202439953787074
53.6,1.2738345378933613,0.12732091273501683,0.356820560975705,0.27383453789336104
54.0,1.481244519012141,0.12154701189427487,0.3486359302973158,0.48124451901214077
54.4,1.4880597631039065,0.10461360686807981,0.32344026785185515,0.48805976310390653
54.8,1.290902393123814,0.17439251128827002,0.41760329415399733,0.29090239312381383
55.2,1.491806942509731,0.10034445531815411,0.31677192949842337,0.491806942509731
55.6,1.4272181119903966,0.10027458430193566,0.3166616242962441,0.42721811199039655
56.0,1.2944406887667705,0.09849140709008472,0.313833406587133,0.29444068876677065
56.4,1.3149604194133324,0.14424102898031887,0.3797907700041154,0.3149604194133323
56.8,1.3733206603754546,0.1334798367928935,0.36534892471840325,0.3733206603754545
57.2,1.4339334540344773,0.07133352536149459,0.2670833678114281,0.4339334540344774
57.6,1.3360186008865826,0.20619464188045802,0.45408660174074506,0.33601860088658286
58.0,1.4703860229531505,0.16718912488029417,0.4088876678016765,0.47038602295315035
58.4,1.5120912835620104,0.13415195839033855,0.3662676048879269,0.5120912835620104
58.8,1.453478274129284,0.20632803363662666,0.4542334571964362,0.4534782741292841
59.2,1.4149703554540318,0.11560502590152189,0.34000739095131727,0.414970355454032
59.6,1.5475685188101134,0.11172619691145971,0.3342546886903155,0.5475685188101134
60.0,1.3608772584021427,0.10857065535052855,0.32950061509886225,0.3608772584021426
60.4,1.4114347667107312,0.16772968447538342,0.4095481467121826,0.4114347667107312
60.8,1.5534560039500522,0.17245380810742855,0.41527558091877803,0.5534560039500525
61.2,1.385018920222872,0.07465836747666328,0.2732368340408432,0.38501892022287193
61.6,1.2994282728937079,0.14933201366488544,0.386435005744673,0.2994282728937077
62.0,1.3216748018462225,0.13031659784744698,0.36099390278430876,0.3216748018462226
62.4,1.3778091588466908,0.1273789486983,0.3569018754480004,0.37780915884669086
62.8,1.449437261207626,0.08930248261494267,0.29883520979787953,0.44943726120762617
63.2,1.4449049381841028,0.08914667049503659,0.29857439691814935,0.44490493818410315
63.6,1.4252331848804123,0.05400564402518193,0.2323911444637724,0.4252331848804123
64.0,1.3543691840190644,0.0895675606928686,0.29927839997712596,0.3543691840190645
64.4,1.354453061498452,0.1410632789266841,0.3755839172897105,0.35445306149845174
64.8,1.2483884143997934,0.08145804315733941,0.285408554807559,0.24838841439979342
65.2,1.3200807327398125,0.043877124024588945,0.2094686707471763,0.3200807327398125
65.6,1.3755842365055944,0.06401293951047297,0.25300778547403036,0.37558423650559414
66.0,1.4291694340746948,0.049396544745120584,0.22225333460967595,0.42916943407469504
66.4,1.3473431829899436,0.13272943814945432,0.364320515685645,0.34734318298994377
66.8,1.4660497016403222,0.11218221562509634,0.3349361366366674,0.46604970164032206
67.2,1.387002286241592,0.08823910017483372,0.2970506693728087,0.3870022862415922
67.6,1.4959614086572883,0.06461369988840367,0.254192249859046,0.4959614086572882
68.0,1.3444689119090705,0.10102524863661208,0.31784469263558907,0.34446891190907075
68.4,1.3821788185335344,0.16478174055740577,0.4059331725264711,0.3821788185335344
68.8,1.2847715324237878,0.11662257162710361,0.3415004709031945,0.28477153242378794
69.2,1.349972434040449,0.10560226846838704,0.32496502653114384,0.3499724340404491
69.6,1.4810803495650706,0.11260813527503345,0.3355713564579573,0.48108034956507045
70.0,1.3184278254549617,0.07365839621851693,0.2714008036438303,0.31842782545496184
70.4,1.4118198546442242,0.07473940973504448,0.2733850942078673,0.4118198546442241
70.8,1.3288187610741948,0.07875986542982027,0.2806418811044073,0.32881876107419516
71.2,1.4012909776973839,0.04428708943328302,0.2104449795867866,0.40129097769738403
71.6,1.4704529680306013,0.11506360172483078,0.339210261821235,0.47045296803060166
72.0,1.349096353148142,0.06954702177315357,0.26371769332593814,0.349096353148142
72.4,1.6246395720344267,0.052006534332333966,0.2280494120411933,0.6246395720344269
72.8,1.4230904291955593,0.12671804670460415,0.3559747838044208,0.42309042919555945
73.2,1.404511894225609,0.16108124618658365,0.4013492820307315,0.4045118942256086
73.6,1.440974678999236,0.08517295737894326,0.29184406346359565,0.44097467899923615
74.0,1.4069495039315911,0.0713220044649318,0.2670617989622099,0.406949503931591
74.4,1.3333703755935533,0.17353597068955007,0.41657648840225014,0.3333703755935529
74.8,1.3262534047925212,0.08823404673779271,0.29704216323241506,0.3262534047925215
75.2,1.4482724604561974,0.1130824261237442,0.33627730539503287,0.44827246045619756
75.6,1.3319929603062013,0.05672471681706683,0.23816951277832946,0.3319929603062012
76.0,1.3558258248506698,0.10031969231984057,0.31673284060835966,0.35582582485066994
76.4,1.3303183326281345,0.09009387880970281,0.30015642390210945,0.3303183326281346
76.8,1.5273558168039216,0.10880326414338397,0.3298533979564012,0.5273558168039217
77.2,1.3883785670725932,0.09711433880945908,0.3116317358830116,0.3883785670725933
77.6,1.3318748219039755,0.09572527682244292,0.30939501744928427,0.33187482190397544
78.0,1.4136957112223922,0.06912261276209639,0.2629117965441954,0.41369571122239235
78.4,1.3769615877077364,0.05011109526451368,0.22385507647697803,0.37696158770773625
78.8,1.3736108855443465,0.10633149935457446,0.32608511059932566,0.3736108855443464
79.2,1.4417923886820476,0.07209379050814062,0.26850286871491824,0.4417923886820475
79.6,1.28295584329971,0.16555299522860362,0.4068820409266101,0.2829558432997097
80.0,1.3887898211778693,0.13462634587519667,0.3669146302277911,0.3887898211778693
80.4,1.537234608006626,0.1150448317967911,0.33918259359346714,0.5372346080066259
80.8,1.3956200704429367,0.08179965679121348,0.28600639292018193,0.3956200704429368
81.2,1.4010632572765929,0.055158723992151534,0.23485894488426778,0.4010632572765929
81.6,1.3825645230109163,0.07708202464066496,0.2776364973137807,0.3825645230109161
82.0,1.295815855948035,0.08827752801845809,0.2971153446364864,0.29581585594803533
82.4,1.3671771063304081,0.07333220010317137,0.2707991877815947,0.36717710633040834
