θ0,θ1,θ2,θ3,ϕ1,ϕ2
1.0,1.0,1.0,1.0,1.0,1.0
-2.16,1.0004937187957563,1.0001645376043033,2.0,0.9990125624084872,0.999603402073687
-2.16065825640006,1.000787957569154,1.0000451306410625,1.999206804147374,0.9984240848616917,1.0013345533772526
-2.1608330882102162,1.0012106968685106,1.0001316836296748,2.0026691067545053,0.9975786062629786,1.0022550911423673
-2.1613423804981853,1.0016380762244286,1.0002304421822008,2.0045101822847347,0.9967238475511427,1.0036892953371577
-2.1618685184066297,1.0019075874876529,1.0001292711069187,2.0073785906743153,0.9961848250246944,1.006900653899981
-2.162036858594572,1.002401071348869,1.000288918180069,2.013801307799962,0.9951978573022624,1.0063674280271575
-2.162689989528938,1.002806441775003,1.000306748175179,2.012734856054315,0.9943871164499939,1.0065071894497784
-2.163113189950182,1.00330172343186,1.0004781070480777,2.0130143788995567,0.9933965531362803,1.0069458111819272
-2.163779830479938,1.003657825563384,1.000514455494259,2.0138916223638543,0.9926843488732323,1.0117107189345689
-2.1641722810576427,1.0041546853028036,1.0006900991319252,2.0234214378691378,0.9916906293943927,1.0114110112090031
-2.164844784434729,1.0046536182862404,1.0008615841257837,2.0228220224180062,0.9906927634275191,1.0108791574038996
-2.165515202412024,1.0051416735820318,1.001034490625338,2.021758314807799,0.9897166528359366,1.0108108335353723
-2.1661761642073696,1.0056337329297271,1.0011996785018715,2.0216216670707445,0.9887325341405458,1.0101997229612067
-2.1668334114315986,1.0059980449177084,1.001209289578343,2.0203994459224135,0.9880039101645831,1.0109055795768054
-2.1672073344960516,1.0063142690837814,1.001148151126457,2.0218111591536108,0.9873714618324372,1.013037563821925
-2.1674624202102386,1.0068055445046034,1.0013154557787358,2.02607512764385,0.9863889109907935,1.0126655481168423
-2.168121000283339,1.007269040324435,1.0014365079301988,2.0253310962336846,0.9854619193511301,1.0131968338281931
-2.168705548254634,1.0075109399316153,1.0012920321234606,2.0263936676563863,0.9849781201367696,1.0163593659600252
