k,mean,variance,std,μ
0.4,1.0017229077487595,0.0037368926340370563,0.06113012869311708,0.0017229077487594946
0.8,1.0248896730735577,0.004850275785765409,0.06964392138417687,0.02488967307355785
1.2,1.1685449647295034,0.0072074877069215355,0.08489692401330884,0.16854496472950342
1.6,1.2571127715060981,0.010120235536706329,0.10059938139325872,0.2571127715060983
2.0,1.2920704674365715,0.012666678117764944,0.11254633764705516,0.29207046743657167
2.4,1.3297257260006843,0.010933046986675962,0.10456121167371753,0.32972572600068445
2.8,1.3450766995559569,0.018300033938407772,0.13527761802459332,0.34507669955595677
3.2,1.371437196537714,0.017101237838296857,0.13077170121359152,0.3714371965377138
3.6,1.428604280780206,0.005088441479629614,0.07133331255191794,0.4286042807802059
4.0,1.3780765865578035,0.012814150930681,0.1131996065835964,0.37807658655780346
4.4,1.3905258648552492,0.01088247992078154,0.10431912538351508,0.3905258648552494
4.8,1.3732291647528594,0.009043571587436364,0.09509769496384422,0.3732291647528597
5.2,1.4580766990942364,0.007739970127835377,0.08797710001946744,0.458076699094236
5.6,1.4090745215008167,0.014947632275979702,0.12226050987943614,0.409074521500817
6.0,1.3833111897160477,0.008354169172398002,0.09140114426197302,0.3833111897160476
6.4,1.4157625462471948,0.00797697896029254,0.08931393486065062,0.4157625462471949
6.8,1.3722609938052222,0.009422696503240048,0.09707057485788394,0.3722609938052223
7.2,1.3750063663969903,0.006863491295391499,0.08284619059070548,0.3750063663969905
7.6,1.390131736381019,0.016777344774926855,0.12952739005680172,0.3901317363810187
8.0,1.4001303693960265,0.013897678766012866,0.11788841658964153,0.4001303693960264
8.4,1.4182208381406993,0.009815697201008817,0.09907420048129996,0.41822083814069905
8.8,1.4423587188110394,0.00850567634739962,0.0922262237511632,0.44235871881103944
9.2,1.3753916372165182,0.012735012605373176,0.1128495130932038,0.3753916372165179
9.6,1.3836065920216356,0.011511198019552103,0.10729025127919173,0.3836065920216356
10.0,1.434939517935791,0.017336209657896805,0.13166704089443496,0.434939517935791
10.4,1.3818650446357814,0.011764488355205095,0.10846422615408775,0.3818650446357814
10.8,1.4305456589203958,0.012396607969384452,0.11134005554778771,0.4305456589203957
11.2,1.366117857762149,0.019781203203318803,0.14064566542669846,0.36611785776214906
