θ0,θ1,θ2,θ3,ϕ1,ϕ2
0.05,0.05,0.05,0.05,-0.05,0.05
-2.0599999999999996,0.04999544746084479,0.049971773518157236,0.1,-0.04995447460844786,0.10224998045836206
-2.0599672209790016,0.050016397519249946,0.04996797806223833,0.20449996091672412,-0.0501639751924994,0.10579381256897245
-2.059984375581488,0.05004234028761599,0.04996228030130754,0.2115876251379449,-0.05042340287615987,0.11773219343661809
-2.060004620588923,0.04986162524568483,0.04987475663845584,0.23546438687323618,-0.04861625245684832,0.2832358793202921
-2.0597363818841403,0.0499303083403183,0.04990415374180841,0.5664717586405842,-0.049303083403183,0.2900526689533813
-2.0598344620821263,0.04989962698643573,0.04984259456016345,0.5801053379067626,-0.04899626986435725,0.30478978085748476
-2.059742221546599,0.049920695012385885,0.049857253819827745,0.6095795617149695,-0.04920695012385882,0.31506472798342955
-2.059777948832213,0.04996435607689681,0.04986752416674793,0.6301294559668591,-0.04964356076896803,0.32881091417585406
-2.0598318802436446,0.050013279113758954,0.04988314412692063,0.6576218283517081,-0.050132791137589464,0.3449663751150478
-2.059896423240679,0.050064378514038964,0.04989245902077751,0.6899327502300956,-0.05064378514038952,0.34822786520682214
-2.0599568375348163,0.0501441204178788,0.04992802771066121,0.6964557304136443,-0.05144120417878792,0.36783528228565565
-2.0600721481285396,0.05019332569403425,0.0499413052151758,0.7356705645713113,-0.05193325694034244,0.37764986342546225
-2.06013463090921,0.050280410716509204,0.049988594484544256,0.7552997268509245,-0.052804107165092005,0.38503558961943446
-2.0602690052010533,0.050335402298852,0.05000879488075461,0.7700711792388689,-0.05335402298851995,0.39548374507227146
-2.060344197179606,0.05038501363168554,0.05000606576330935,0.7909674901445429,-0.05385013631685534,0.40293967293084637
-2.0603910793949947,0.05047241682804605,0.05004985759904806,0.8058793458616927,-0.05472416828046046,0.40874703239699306
-2.0605222744270937,0.05054492931549127,0.050078147769831514,0.8174940647939861,-0.05544929315491264,0.42669066748854123
-2.0606230770853227,0.050611679113089315,0.05011167196865218,0.8533813349770825,-0.05611679113089316,0.44032867552988136
-2.0607233510817413,0.05067433117217086,0.050137379935764524,0.8806573510597627,-0.05674331172170857,0.4428438704093947
-2.060811711107935,0.05076982242077247,0.05018535647770581,0.8856877408187894,-0.05769822420772473,0.4463631526779084
-2.060955178898478,0.05081394849537709,0.05016900725855813,0.8927263053558168,-0.05813948495377092,0.4648973634672257
-1.9654388975150179,0.0508885258736189,0.050183504314888064,0.9297947269344514,-0.05888525873618906,0.47248935148633586
-1.8600810411770725,0.05097278696219642,0.05022504700554242,0.9449787029726717,-0.059727869621964184,0.49699447935710533
-1.759138652836037,0.051059366644397836,0.050262619313044585,0.9939889587142107,-0.06059366644397833,0.5017812021157965
-1.6622964921725096,0.05115832088040534,0.050312122290459754,1.003562404231593,-0.06158320880405334,0.5073493046969213
-1.5600116394404577,0.05121642389641994,0.05031364639756385,1.0146986093938426,-0.062164238964199356,0.5115602344608752
-1.4648085094294585,0.05131527619269603,0.050365767977482406,1.0231204689217503,-0.06315276192696023,0.5112839863433416
-1.3713108595975976,0.05134794088771119,0.050361367193418285,1.0225679726866832,-0.06347940887711184,0.5266243604220157
-1.2782078367654657,0.05140534311786344,0.050370510804489815,1.0532487208440313,-0.06405343117863435,0.5353850026362601
-1.1920221616106357,0.05150635279728303,0.050421986485024106,1.0707700052725202,-0.06506352797283023,0.5349451593041934
-1.1117435444672688,0.051386476243288744,0.05021599536591401,1.0698903186083868,-0.06386476243288737,0.620410014600403
-1.033255814604918,0.05135006017489611,0.05009259529277295,1.240820029200806,-0.06350060174896098,0.6966494975851837
-0.9687449915468118,0.0514077807388585,0.05007996662156979,1.3932989951703674,-0.06407780738858493,0.703383522615775
-0.9129070180914224,0.05147567845820105,0.050087157082277026,1.40676704523155,-0.06475678458201042,0.7086153749035256
-0.8550910793952807,0.05161856217104207,0.05016954721343039,1.417230749807051,-0.06618562171042064,0.7077515712229739
-0.7931447355977833,0.051716420115360526,0.050206945663741925,1.4155031424459479,-0.06716420115360519,0.7112592119903649
-0.732451501601345,0.051855335368113396,0.05028496956415168,1.4225184239807298,-0.0685533536811339,0.7110537021703295
-0.6792631900391712,0.05199342587721657,0.05036058852318652,1.422107404340659,-0.06993425877216564,0.7101308732447129
-0.6275087690262333,0.05212905375051438,0.05043323289081811,1.4202617464894258,-0.07129053750514373,0.7098295733149039
-0.577022269742997,0.05226041703103296,0.05050007927162724,1.4196591466298079,-0.07260417031032952,0.7089636665586708
-0.5276627835027504,0.05239702603517179,0.05057682960497761,1.4179273331173416,-0.0739702603517178,0.7320056843698658
-0.48365698057933004,0.0525385153500431,0.050660804912642514,1.4640113687397316,-0.07538515350043092,0.7311494502663825
-0.4470198203946323,0.052535600223046375,0.050562137091703346,1.462298900532765,-0.07535600223046365,0.8052066298943898
-0.4122829299318935,0.052329775124007695,0.05021244420524717,1.6104132597887797,-0.07329775124007686,0.8513312760076165
-0.3838548147588976,0.05250167895274661,0.05031380372074274,1.702662552015233,-0.07501678952746595,0.9132256413040243
-0.3511176537459344,0.052620639671320475,0.050342279298910456,1.8264512826080486,-0.07620639671320464,0.928680939923244
-0.32124022395401347,0.05277304100821979,0.05039665759217096,1.857361879846488,-0.07773041008219782,0.9294967581592255
-0.2953738716603792,0.052876586197696376,0.05041581911232972,1.858993516318451,-0.07876586197696363,0.9631197740362171
-0.2701688474568576,0.05306432534061087,0.05051866457321735,1.9262395480724341,-0.08064325340610852,0.9662456010776738
-0.2484926156639653,0.05324415672939182,0.05061374581948818,1.9324912021553475,-0.08244156729391805,0.9652876948448744
-0.22860934859132065,0.053296267590586296,0.05055214487638417,1.9305753896897488,-0.08296267590586286,0.9765612653801223
-0.20965948805014178,0.05348769039837447,0.050657787191106377,1.9531225307602447,-0.08487690398374456,0.9753069622699726
-0.192927752203406,0.05367571781834295,0.050759717088583095,1.9506139245399452,-0.0867571781834293,0.9739705052869423
-0.17563687983351417,0.05387130777053998,0.05087435879500988,1.9479410105738846,-0.08871307770539963,0.9727731087779983
-0.16209033373944504,0.053943037939253605,0.05084692289425774,1.9455462175559965,-0.08943037939253586,0.9805448162854722
-0.15184043302419498,0.054135576799818216,0.050955526429766196,1.9610896325709444,-0.09135576799818197,0.9792435065641765
-0.14192092888354396,0.0543238228053169,0.051058869450436375,1.958487013128353,-0.0932382280531688,0.9779768534934828
-0.13319989895785717,0.0545007780555498,0.051157633421037775,1.9559537069869657,-0.0950077805554978,0.9898712577828243
-0.12658667920909789,0.05464834034184188,0.05121057217594524,1.9797425155656485,-0.09648340341841857,0.9908087211496861
-0.12101953541785831,0.05484334033181033,0.05132312053235625,1.9816174422993722,-0.09843340331810306,0.9899845401483991
-0.1164191342705915,0.054751985720967795,0.05108925017394635,1.9799690802967982,-0.09751985720967776,1.0344823148869362
-0.11217866949607479,0.05495550665421507,0.05120432751949894,2.0689646297738724,-0.09955506654215057,1.0361481827319892
-0.1090338182465744,0.05513914753177476,0.051298216428721816,2.0722963654639783,-0.1013914753177475,1.0384163802300321
-0.10722850204992102,0.055129061664242494,0.05116599144805092,2.0768327604600643,-0.10129061664242485,1.058463825364547
-0.10629878894293865,0.055334301626189596,0.05128145951761628,2.116927650729094,-0.10334301626189588,1.057358373581673
-0.1074628817633701,0.05554361996066358,0.05140188774886498,2.114716747163346,-0.10543619960663568,1.0559049400435359
-0.11005142449418552,0.055699887347712036,0.05146212618624083,2.1118098800870717,-0.10699887347712028,1.0661720246550246
-0.11421584524479451,0.055885087998106625,0.05154344848154239,2.132344049310049,-0.10885087998106616,1.0653507506030644
-0.11982126212154302,0.056089571706744126,0.05166132505615798,2.130701501206129,-0.1108957170674412,1.0644370844850097
-0.1270347998387038,0.05629746341629602,0.05178004568605812,2.1288741689700195,-0.11297463416296012,1.063042363579834
-0.13594746260545787,0.056410673069488375,0.0517862316584448,2.126084727159668,-0.11410673069488371,1.072362332356547
-0.14517052610464737,0.05661924636770342,0.051904212692990455,2.144724664713094,-0.11619246367703415,1.0711220609304217
-0.15870096392759805,0.05674814321834504,0.051912026069174375,2.1422441218608435,-0.11748143218345032,1.0712312988302433
-0.17294265479632528,0.05678830470688097,0.051815352038451126,2.1424625976604865,-0.11788304706880963,1.1025744737288456
-0.1856452477706142,0.056854510393003106,0.05174559934111931,2.2051489474576913,-0.11854510393003098,1.1074296061825473
-0.20164787280108187,0.05706194810508528,0.051859141103286356,2.2148592123650945,-0.12061948105085275,1.1072627911095734
