k,mean,variance,std,μ
1.0,0.968991934550611,0.02381324718001572,0.1543154145897801,-0.031008065449389034
2.0,1.4198691093211517,0.0997747689512952,0.31587144370977127,0.41986910932115096
3.0,2.0770072291718096,0.37054045978438815,0.6087203461232327,1.0770072291718096
4.0,2.332731704814249,0.3558980024662222,0.596571875356375,1.332731704814249
5.0,1.9394341445246512,0.26031492734108425,0.5102106695680562,0.9394341445246509
6.0,1.8868552760579138,0.466001380104456,0.6826429374896191,0.8868552760579145
7.0,1.9160636436739764,0.4890953515130276,0.6993535239869945,0.9160636436739763
8.0,2.018717275726839,0.4324038431597046,0.6575742111425178,1.0187172757268395
9.0,1.9992934127924622,0.5517800072312101,0.7428189599298136,0.9992934127924626
10.0,1.8836293514741544,0.48151630536344076,0.6939137593126691,0.8836293514741552
11.0,2.1217256300430027,0.46975237426503336,0.6853848366173805,1.1217256300430032
12.0,1.9571757681672617,0.6014800717642967,0.7755514630018415,0.9571757681672628
13.0,1.8773051872664834,0.5638946715934002,0.7509292054470915,0.8773051872664834
14.0,2.207586918698471,0.7638242834397867,0.8739704133663717,1.2075869186984716
15.0,2.0139252315542318,0.5526006040680547,0.7433711079050992,1.0139252315542309
16.0,1.9736696787647725,0.37713367417683635,0.614112102288203,0.9736696787647722
17.0,2.019476472567474,0.2621678111285459,0.5120232525272128,1.0194764725674743
18.0,1.8407484530508267,0.38307443848701905,0.6189300756038755,0.8407484530508276
19.0,1.9988029981486897,0.5594982779135779,0.7479961750661416,0.998802998148689
20.0,1.9383604818710878,0.4252955752203398,0.6521468969644337,0.9383604818710876
21.0,1.9759703232499055,0.46932557314266693,0.6850734071197531,0.9759703232499046
22.0,2.1382556306299003,0.32173237465026727,0.5672145754917334,1.1382556306299005
23.0,1.9827740588072504,0.5030369650555967,0.7092509887589842,0.9827740588072507
24.0,1.9521973871916152,0.4670744418264758,0.6834284467495304,0.9521973871916144
25.0,1.8498694972555338,0.5504722463932743,0.7419381688478321,0.8498694972555342
26.0,2.0707417636940306,0.46982934116868863,0.685440982994662,1.0707417636940304
27.0,1.9556006045484038,0.522291864229629,0.7226976298768587,0.955600604548404
28.0,2.1883036931756203,0.4756166864728889,0.689649683877901,1.1883036931756201
29.0,2.1130875206082327,0.4387266532427853,0.6623644414087952,1.1130875206082331
30.0,1.866222651564568,0.3278853603822715,0.5726127490567002,0.8662226515645678
31.0,1.8926390787882987,0.3319856672060359,0.5761819740377478,0.8926390787882997
32.0,2.058341419729429,0.296231871894575,0.5442718731429863,1.0583414197294285
33.0,1.837189039993296,0.4191871326506182,0.6474466253295466,0.837189039993296
34.0,2.210795626112695,0.42458732819523587,0.6516036588258509,1.2107956261126946
35.0,1.9283843987627771,0.29766794239638317,0.5455895365532436,0.9283843987627769
36.0,1.8712761293449283,0.2560915058934767,0.5060548447485477,0.8712761293449286
37.0,2.138284931767188,0.4848404233757909,0.696304835094365,1.1382849317671875
38.0,2.08468447049948,0.3217135997980613,0.5671980252064188,1.0846844704994798
39.0,1.9522532024751325,0.14681727552485682,0.3831674249265676,0.9522532024751322
40.0,1.808981917103709,0.368967187558188,0.607426693155798,0.8089819171037091
41.0,2.0269492637893767,0.25310670289033055,0.5030971107950537,1.026949263789377
42.0,2.07782705092766,0.15163041047174722,0.3893974967456098,1.0778270509276602
43.0,2.006814817936316,0.3393983631455417,0.5825790617122638,1.0068148179363157
44.0,1.95887558770691,0.1926339239222597,0.438900813307813,0.9588755877069098
45.0,1.9094494179609232,0.3735741181113923,0.6112070991991113,0.909449417960923
46.0,1.9532417017455916,0.4069170947080044,0.6379005366889139,0.9532417017455925
47.0,2.19280145378134,0.33158615185435203,0.5758351776805165,1.1928014537813398
48.0,1.8594507923162853,0.3734987901466318,0.6111454738003316,0.8594507923162851
49.0,2.0890753435687612,0.17121071978769642,0.4137761711211708,1.0890753435687621
50.0,2.0457370251091755,0.25129794215178186,0.50129626185698,1.0457370251091755
51.0,1.897312514792877,0.20472568790875673,0.4524662284731941,0.8973125147928773
52.0,2.0256122149585614,0.24733826244570617,0.4973311396300318,1.0256122149585614
53.0,1.8750662938921285,0.2236430272685083,0.4729091110017952,0.8750662938921288
54.0,2.0440311205346395,0.2129781235524903,0.46149552928765225,1.044031120534639
55.0,2.0547338807055335,0.20677901765935897,0.4547296093937132,1.0547338807055342
56.0,2.0194298253097362,0.1687226688942625,0.41075865041927295,1.0194298253097365
57.0,1.9073225561705278,0.18669098447309804,0.43207752136983246,0.9073225561705272
58.0,2.050300509816289,0.23426941299601106,0.4840138562024966,1.050300509816289
59.0,1.9673133327271315,0.27482624424686314,0.5242387282973885,0.9673133327271316
60.0,1.9694809658724657,0.2974057216087236,0.5453491740240591,0.9694809658724657
61.0,2.0681340281786764,0.272558112134891,0.522070983808611,1.0681340281786758
62.0,1.8817407870509881,0.2337938740178147,0.48352236144548133,0.8817407870509882
63.0,1.9875542227853378,0.33521019545262404,0.5789733978799233,0.9875542227853377
64.0,2.071930690428086,0.27222400652512024,0.5217509046711086,1.071930690428086
65.0,2.185498319566991,0.27415647113953695,0.5235995331735285,1.1854983195669906
66.0,1.9827711369518315,0.26409499141616094,0.51390173322938,0.9827711369518323
67.0,1.8595975104739535,0.17998272683295302,0.42424371160095353,0.859597510473954
68.0,1.8744775004901097,0.19755825401318589,0.44447525691897166,0.8744775004901088
69.0,2.0061713465060915,0.15653350102091623,0.3956431485833114,1.0061713465060915
70.0,2.072678042914854,0.1829387231544227,0.42771336564856455,1.0726780429148548
71.0,2.052920910183972,0.1725743455801448,0.41542068506532603,1.0529209101839718
72.0,1.8935359002654621,0.1906598407130199,0.4366461275598581,0.8935359002654623
73.0,1.9381853190758744,0.302961775732315,0.5504196360344669,0.9381853190758743
74.0,2.119667016674121,0.19634542121062254,0.4431088141874663,1.1196670166741212
75.0,2.0187075946954782,0.18082255312496853,0.4252323519265303,1.018707594695478
76.0,1.9329317709190514,0.19822758380193675,0.44522756406352104,0.9329317709190523
77.0,1.9964904486970318,0.23976139711953656,0.4896543649550533,0.9964904486970318
78.0,2.0193054928048575,0.3287580073632214,0.5733742297690239,1.0193054928048575
79.0,2.053784088935619,0.20761820790354077,0.4556514105141569,1.0537840889356191
80.0,1.908975281494535,0.2757637773517885,0.5251321522738714,0.9089752814945351
81.0,1.9181019258882563,0.2312419986864789,0.4808762821001665,0.9181019258882566
82.0,2.0177335544574193,0.13897021378139837,0.3727870890755182,1.0177335544574202
83.0,2.026722509917016,0.23510694618075775,0.48487827975767045,1.0267225099170165
84.0,2.0849522804192038,0.16150627110633173,0.40187842826697195,1.0849522804192038
85.0,1.8768652147772038,0.3561625911982048,0.5967935917871479,0.8768652147772035
86.0,2.0326687804107877,0.19356877029897898,0.4399645102721116,1.032668780410788
87.0,1.986650481220587,0.18158892181760888,0.4261325167334791,0.9866504812205867
88.0,2.0069391510373045,0.27699062794288193,0.5262989910145012,1.0069391510373038
89.0,2.128079476097723,0.13583000366683215,0.368551222582197,1.1280794760977226
90.0,1.9051138776506857,0.21187926427966117,0.4603034480423335,0.9051138776506857
91.0,1.9433664321241657,0.2216391954631829,0.47078572138838587,0.943366432124165
92.0,1.9585218311842698,0.1775051559013645,0.4213136075435548,0.9585218311842696
93.0,1.9581496588005687,0.2082973493921698,0.45639604445280835,0.9581496588005691
94.0,2.0121003882031117,0.2390556341845444,0.4889331592196876,1.0121003882031105
95.0,2.193920387232975,0.26593571589401144,0.5156895537957031,1.1939203872329756
96.0,1.935285569658659,0.1634413319061807,0.4042787799355548,0.935285569658659
97.0,1.9851313814820934,0.17020361062817987,0.4125574028279942,0.9851313814820933
98.0,1.9340544345221868,0.16707252094961605,0.4087450561775837,0.9340544345221861
99.0,1.933519053171826,0.2024171399097072,0.4499079238129811,0.9335190531718256
100.0,2.0533664010989323,0.14737805965835915,0.38389850176623397,1.0533664010989319
101.0,2.04793461330032,0.1594845577848607,0.39935517748598265,1.0479346133003196
102.0,2.0340588056768345,0.16801568519744128,0.4098971641734562,1.0340588056768345
103.0,1.9055508788008355,0.19610591942432795,0.44283848006279664,0.9055508788008352
104.0,1.9105443016151116,0.13955532444098054,0.37357104336522196,0.9105443016151118
105.0,2.096683201968315,0.21573704606855604,0.4644750220071646,1.0966832019683157
106.0,2.0104643469323524,0.14862807359538138,0.38552311681062834,1.0104643469323522
107.0,2.0297784571494817,0.18312912119907773,0.42793588444891806,1.0297784571494817
108.0,1.9306883896265428,0.16618803596163487,0.4076616684968491,0.9306883896265435
109.0,2.001278601248818,0.29167708943632087,0.5400713743907567,1.0012786012488175
110.0,1.9446929714871763,0.20093709849382826,0.4482600790766765,0.9446929714871766
111.0,2.0633059882806077,0.25063629470883503,0.5006358903522948,1.063305988280608
112.0,1.9802464569542595,0.24345941971771584,0.4934160716046001,0.9802464569542603
113.0,2.0409622375836824,0.24256547632145795,0.4925093667347434,1.0409622375836824
114.0,2.036021152294209,0.15395843299510006,0.39237537256446164,1.036021152294209
115.0,1.9241933440564705,0.21990710755406345,0.46894254184714723,0.9241933440564707
116.0,1.9098921791804528,0.10075410363777598,0.3174178691217241,0.9098921791804528
117.0,2.0265648748523937,0.173263444269159,0.4162492573797087,1.0265648748523943
118.0,2.0947617689531386,0.1622213587657965,0.402767127215959,1.094761768953139
119.0,1.9942555783991471,0.2193350774822298,0.46833222981365463,0.9942555783991479
120.0,1.8936892250193935,0.17819874571961142,0.4221359327510647,0.8936892250193935
121.0,2.0194309935758703,0.16361138629086633,0.40448904347443865,1.0194309935758705
122.0,1.9619101523430271,0.26784837513341186,0.5175406990115965,0.9619101523430266
123.0,2.043206037149204,0.22166920584860678,0.4708175929684518,1.043206037149203
124.0,2.087584140669079,0.15670137196318756,0.3958552411718046,1.0875841406690796
125.0,1.95859391363892,0.192627263965093,0.4388932261553976,0.9585939136389205
126.0,1.9844195547432844,0.17825540206168436,0.42220303416920674,0.9844195547432842
127.0,1.986861684193475,0.17134013056224864,0.4139325193340681,0.9868616841934754
128.0,1.916459127207623,0.12285067562285318,0.3505006071647426,0.916459127207623
129.0,1.9436402465141098,0.1722377915242639,0.4150154111888665,0.9436402465141097
130.0,2.0515634665489824,0.2289305264882806,0.47846684993662897,1.0515634665489815
131.0,2.152965810536641,0.2124745456597913,0.46094961292942993,1.1529658105366414
132.0,2.073120789212262,0.18727452161434022,0.4327522635577314,1.0731207892122612
133.0,1.8762631232736606,0.11705887987697833,0.34213868515118007,0.8762631232736608
134.0,1.853678489957319,0.10329398820691116,0.32139382104656455,0.85367848995732
135.0,1.891739590556876,0.16050812290825364,0.4006346501592862,0.891739590556876
136.0,2.1365199461145816,0.21869172192560896,0.46764486731451355,1.1365199461145827
137.0,2.0966682121493303,0.19124381073643604,0.4373143157231833,1.0966682121493307
138.0,1.9678391848727292,0.19210978123655337,0.4383032982268709,0.9678391848727297
139.0,1.9997022872482717,0.14682390747073232,0.3831760789385636,0.9997022872482725
140.0,1.9432779902506276,0.18613370986910915,0.43143216137546947,0.9432779902506283
141.0,1.9839032120945472,0.20068297060455137,0.44797652907775354,0.983903212094547
142.0,1.9585832480443253,0.20124675275460896,0.44860534187034484,0.9585832480443248
143.0,1.9935622482316306,0.25383008157746706,0.5038155233589643,0.9935622482316303
144.0,2.063985944289297,0.1486897959876818,0.38560315868478284,1.0639859442892963
145.0,2.0486338882060817,0.17880432876795202,0.4228526087988012,1.0486338882060813
146.0,1.9627165558366375,0.12613916196898606,0.3551607551081426,0.9627165558366377
147.0,1.9830008872935303,0.14571301415905652,0.3817237406280313,0.983000887293531
148.0,1.902054472396442,0.17428121717742018,0.4174700194953168,0.9020544723964419
149.0,2.0070994014511414,0.2011118608610643,0.448454970828805,1.007099401451141
150.0,2.149897575717623,0.17302953525530418,0.415968190196443,1.1498975757176229
151.0,1.9801946772292007,0.18087276549497572,0.4252913889264344,0.9801946772292
152.0,1.952896029928814,0.2060226095447119,0.4538971354224566,0.952896029928814
153.0,1.9301531623966377,0.16171573890737875,0.40213895472507855,0.9301531623966377
154.0,1.9770167497693292,0.1449121207820925,0.3806732467380555,0.9770167497693282
155.0,2.059674225736734,0.19217154729678543,0.43837375297431463,1.059674225736734
156.0,1.9516586465784695,0.13559619095416803,0.36823388077982183,0.9516586465784694
157.0,2.031255629183856,0.19976277392337466,0.44694828998819836,1.031255629183856
158.0,2.0427626745097167,0.12189383880834571,0.34913298155336986,1.0427626745097165
159.0,1.9446596127507434,0.12726694997100188,0.35674493685405245,0.9446596127507432
160.0,2.0303658570986234,0.10822213980444935,0.3289713358401448,1.0303658570986227
161.0,1.9154415208859024,0.1273503862880425,0.356861858830616,0.9154415208859021
162.0,2.0082514369104754,0.14327548264522927,0.37851747997315693,1.008251436910476
163.0,1.981494942649685,0.15515458107261468,0.393896662936632,0.981494942649685
164.0,1.9821250585855967,0.20898896784002002,0.4571531120314287,0.9821250585855965
165.0,1.9397866108873574,0.24620662809961177,0.4961921282120584,0.9397866108873579
166.0,2.1854251768133928,0.19093569925021237,0.43696189679446007,1.1854251768133917
167.0,2.017182303419804,0.2033944544799507,0.4509927432675061,1.0171823034198033
168.0,1.9106829964835677,0.1292187850912214,0.35947014492335994,0.9106829964835674
169.0,1.9211220767460544,0.14222927751310802,0.3771329705993736,0.921122076746054
170.0,2.0210457447217762,0.13871171592084924,0.3724402179153713,1.0210457447217756
171.0,1.9310921575873818,0.19694776291508265,0.4437879706741527,0.9310921575873824
172.0,2.2486161573467838,0.1582718902171531,0.3978339983173297,1.248616157346783
173.0,1.9853597517348376,0.13647318241541007,0.36942276921625994,0.9853597517348378
174.0,1.722269429164413,0.10511274404099318,0.32421095607797273,0.7222694291644133
175.0,1.9441374830301488,0.11516229014757583,0.33935569856358067,0.944137483030149
176.0,2.1153132441949563,0.17609008128314713,0.41963088695083817,1.115313244194956
177.0,2.235760915992179,0.16607099664168729,0.4075180936371872,1.235760915992178
178.0,1.9337317146430177,0.1574048308437458,0.3967427766749456,0.9337317146430167
179.0,1.8386047416401063,0.1237379195055551,0.35176401110056027,0.8386047416401062
180.0,1.8593145423766455,0.13920835389829983,0.373106357354441,0.8593145423766455
181.0,2.0039179924363255,0.14244014785962186,0.3774124373409306,1.003917992436327
182.0,2.148443265771906,0.2039601846275018,0.4516195131164084,1.1484432657719073
183.0,2.0945026183134337,0.19570121346268374,0.4423812987262049,1.0945026183134337
184.0,1.9819843941822728,0.25217569173769516,0.5021709785896584,0.9819843941822727
185.0,1.9537324390919337,0.1316240016787695,0.3628002228207275,0.9537324390919342
186.0,1.8344983461086577,0.09480290554728564,0.3079008047201008,0.8344983461086584
187.0,2.0412263316127848,0.1901281504294062,0.43603686819970416,1.0412263316127852
188.0,2.1152520722642905,0.14795654079904144,0.38465119367947037,1.1152520722642902
189.0,2.0104921577836645,0.1948397251883939,0.4414065305230473,1.0104921577836634
190.0,1.853395865194746,0.18517777365866026,0.43032287141013115,0.8533958651947452
191.0,2.1508191481135053,0.17613876207816756,0.4196888872464549,1.1508191481135048
192.0,1.9735000464920744,0.13423649995136808,0.3663829962639752,0.9735000464920742
193.0,1.9150464181103701,0.15569153845832345,0.39457767100828633,0.9150464181103695
194.0,1.8778398917348076,0.1663885388903138,0.4079075126671655,0.8778398917348079
195.0,2.0890256051944265,0.16118393380263696,0.4014771896417491,1.0890256051944265
196.0,2.1786879934821433,0.17306130317922142,0.41600637396465623,1.178687993482143
197.0,1.9947591023700526,0.20016909639842287,0.44740261107689444,0.9947591023700528
198.0,1.8830613806658374,0.09877642611122046,0.31428717140733003,0.8830613806658373
199.0,1.8036108639474877,0.15472362510925303,0.39334924063642607,0.8036108639474877
200.0,2.1187585166537386,0.15084124284731854,0.3883828560162234,1.1187585166537386
201.0,2.138339946306157,0.1749522966195274,0.4182729929358665,1.138339946306157
202.0,2.006493145373336,0.1489256253384735,0.3859088303452948,1.0064931453733366
203.0,1.894499612279162,0.12633511866518282,0.35543651847437235,0.8944996122791621
204.0,1.8374861497984165,0.16396311378199296,0.40492359005371986,0.8374861497984166
205.0,2.1544347200433482,0.15285324950873938,0.39096451182778647,1.1544347200433478
206.0,2.0759979181866233,0.1738860159536037,0.41699642199136877,1.0759979181866242
207.0,1.9516562022125499,0.1528925936780382,0.3910148253941763,0.9516562022125492
208.0,1.806346559614676,0.12936697295637478,0.3596762057133816,0.8063465596146763
209.0,2.008471775806097,0.1378783810415009,0.37131978272306054,1.008471775806096
210.0,2.1312038132918247,0.19141397525696027,0.4375088287760148,1.1312038132918247
211.0,2.0807555265707776,0.23419211043966362,0.48393399388724867,1.0807555265707776
212.0,2.117292112077965,0.11009353674416462,0.3318034610189662,1.1172921120779649
213.0,1.8380128110923675,0.1141715802628495,0.33789285322843027,0.8380128110923677
214.0,1.7758517746244658,0.08661066497520496,0.29429689936389913,0.7758517746244661
215.0,1.9643203383879735,0.15062846871608948,0.3881088361736814,0.9643203383879739
216.0,2.196988956575499,0.27114624470078974,0.5207170485981708,1.1969889565754985
217.0,2.1470514341965883,0.27529864886859323,0.524689097341076,1.1470514341965887
218.0,1.962673758459913,0.15484562661703422,0.393504290468394,0.9626737584599131
219.0,1.87974371326167,0.14220267231105754,0.3770976959768616,0.8797437132616699
220.0,1.9204361407884019,0.1411432428519202,0.37569035501582976,0.9204361407884022
221.0,2.0389942192876855,0.13861975054701425,0.37231673417537153,1.0389942192876858
222.0,2.078448909890278,0.12723161380268552,0.3566954075996571,1.0784489098902776
223.0,2.0228860813104648,0.20514717387795617,0.4529317541064616,1.0228860813104645
224.0,1.9099786660165317,0.18213640411318086,0.4267744182975133,0.9099786660165314
225.0,1.9215671156603669,0.16867509734193792,0.4107007393978466,0.9215671156603663
226.0,1.961971904989825,0.22744250555110634,0.4769093263410838,0.9619719049898252
227.0,2.0317207499995806,0.1984036190230919,0.4454252114812226,1.0317207499995802
228.0,2.1793390998484847,0.17041773756073805,0.4128168329425752,1.179339099848485
229.0,1.9741238034833595,0.21287753682351185,0.4613865373236543,0.9741238034833597
230.0,1.9431963232123388,0.1297533111641811,0.36021286923731793,0.9431963232123389
231.0,1.9101062773464241,0.13175579201584237,0.3629818067284397,0.9101062773464248
232.0,1.9101372025250531,0.16671401095300525,0.4083062710184663,0.9101372025250534
233.0,2.1223370533494643,0.2165447719699732,0.46534371379655837,1.1223370533494637
234.0,2.0677012737265317,0.23473530104217752,0.4844948926894663,1.0677012737265315
235.0,1.984337232375504,0.14471411611146326,0.38041308614644587,0.9843372323755042
236.0,1.910776097478875,0.12756233634975236,0.3571586991097268,0.9107760974788749
237.0,2.0382941538419215,0.14842258248010454,0.3852565151689255,1.038294153841922
238.0,2.0029311630185935,0.12259460032350969,0.3501351172383451,1.0029311630185933
239.0,1.9811193559814495,0.11021409421878647,0.3319850813196076,0.9811193559814497
240.0,2.0087019412038853,0.14571785519476585,0.381730081595315,1.0087019412038862
241.0,1.9383845178403802,0.13757285238381642,0.370908145480544,0.9383845178403799
242.0,1.9702015128533723,0.12423256889557026,0.3524664081803687,0.9702015128533725
243.0,2.085053411545928,0.1361177499896865,0.3689413909954893,1.0850534115459276
244.0,2.07896462511021,0.23743074393327998,0.4872686568344818,1.0789646251102099
245.0,1.961633545256901,0.17783775476532981,0.4217081393159608,0.9616335452569005
246.0,1.879136410902351,0.09150289967948204,0.3024944622294465,0.8791364109023516
247.0,1.8653010324895394,0.1391695500617488,0.373054352691064,0.865301032489539
248.0,2.1170305323508263,0.2440890449812201,0.4940536863350178,1.1170305323508263
249.0,2.1354826175193704,0.21872516570913017,0.46768062361950613,1.13548261751937
250.0,1.9840117489130231,0.20187327963083243,0.44930310440818505,0.9840117489130236
251.0,1.928015719980975,0.17000787870828626,0.4123201167882623,0.9280157199809748
252.0,1.9483799413752598,0.1519181679395026,0.3897668122602316,0.9483799413752604
253.0,2.054028105120684,0.18552638325693444,0.43072773680938453,1.0540281051206843
254.0,1.9156787120164807,0.22058694404226517,0.46966684366928135,0.9156787120164812
255.0,2.0223958238668485,0.29017224603892094,0.5386763834055851,1.0223958238668487
256.0,1.9673332677817548,0.27977996351197404,0.5289423064115538,0.9673332677817545
257.0,2.21710393717334,0.2032646026898879,0.45084875811061953,1.2171039371733399
258.0,1.9567889520835717,0.18700043903631636,0.4324354738412615,0.9567889520835715
259.0,1.8556064002996664,0.1024465026232167,0.32007265210138885,0.855606400299667
260.0,1.8978780281181684,0.11196135629642677,0.33460627055754166,0.8978780281181679
261.0,1.9973368470808035,0.1951624578198276,0.44177195227835325,0.9973368470808033
262.0,2.1100326070295368,0.20162883387860514,0.4490309943407082,1.1100326070295368
263.0,2.0916902384496705,0.15678716424092257,0.3959635895393951,1.0916902384496705
264.0,1.937823001281519,0.11263145554612618,0.335606101771297,0.9378230012815192
265.0,1.8917759885597047,0.12817058078352858,0.3580091909204687,0.8917759885597036
266.0,2.0095578189849332,0.1701104450258915,0.4124444750822728,1.0095578189849326
267.0,2.003843137476461,0.16143789631871894,0.4017933502669238,1.0038431374764614
268.0,2.104036197211508,0.15424859062265936,0.3927449434717898,1.1040361972115078
269.0,1.9576856699140108,0.16832268082111856,0.41027147210245873,0.9576856699140102
270.0,2.0010657559754472,0.13318432518717283,0.3649442768247953,1.0010657559754466
271.0,1.8800211018983608,0.12012870858695245,0.34659588656957896,0.8800211018983607
272.0,2.0251539318645624,0.10534314575779521,0.32456608842852824,1.0251539318645626
273.0,2.0488736649563446,0.157643539013066,0.3970434976335288,1.0488736649563453
274.0,1.9565740030829604,0.2035116987150043,0.4511227091546205,0.9565740030829601
275.0,2.0661727231248936,0.19050790560388958,0.4364721132029967,1.0661727231248932
276.0,2.070001862806169,0.14456066089932498,0.38021133715254335,1.0700018628061687
277.0,1.8048770740256075,0.17524012455044363,0.4186169186146729,0.8048770740256077
278.0,1.9780490236427193,0.22980295924559332,0.47937767912742174,0.97804902364272
279.0,2.110694266675498,0.17825031461592986,0.4221970092456007,1.1106942666754984
280.0,2.1217351402903697,0.23063963465945606,0.48024955456455765,1.1217351402903701
281.0,2.023953102138155,0.1045530599980383,0.32334665607987706,1.0239531021381545
282.0,1.7735655477363452,0.1263221167820224,0.35541822798222156,0.7735655477363451
