Date,Open,High,Low,Close,Adj Close,Volume
2020-11-09,3.810000,3.830000,3.740000,3.780000,3.418358,2788000
2020-11-10,3.980000,4.070000,3.960000,4.060000,3.671570,3415400
2020-11-11,3.960000,3.980000,3.940000,3.950000,3.572094,1802500
2020-11-12,4.020000,4.030000,3.920000,3.940000,3.563051,1441600
2020-11-13,3.960000,4.040000,3.960000,4.040000,3.653484,1041300
2020-11-16,4.190000,4.190000,4.120000,4.170000,3.771046,1445300
2020-11-17,4.130000,4.220000,4.100000,4.210000,3.807219,2296700
2020-11-18,4.230000,4.270000,4.200000,4.210000,3.807219,21882000
2020-11-19,4.140000,4.160000,4.120000,4.160000,3.762003,960200
2020-11-20,4.100000,4.120000,4.060000,4.070000,3.680614,1141400
2020-11-23,3.950000,4.000000,3.920000,3.960000,3.581137,2290600
2020-11-24,4.230000,4.410000,4.200000,4.380000,3.960955,5181900
2020-11-25,4.470000,4.530000,4.440000,4.450000,4.024258,4907200
2020-11-27,4.510000,4.520000,4.480000,4.500000,4.069474,1690700
2020-11-30,4.460000,4.480000,4.380000,4.400000,3.979041,2458800
2020-12-01,4.400000,4.490000,4.400000,4.480000,4.051388,1946100
2020-12-02,4.460000,4.570000,4.450000,4.550000,4.114691,1964700
2020-12-03,4.480000,4.560000,4.430000,4.520000,4.087561,3959800
2020-12-04,4.630000,4.700000,4.620000,4.660000,4.214167,2786300
2020-12-07,4.730000,4.740000,4.690000,4.700000,4.250340,2409000
2020-12-08,4.600000,4.640000,4.580000,4.600000,4.159907,1497700
2020-12-09,4.690000,4.760000,4.680000,4.700000,4.250340,1797700
2020-12-10,4.710000,4.760000,4.680000,4.760000,4.304599,2286600
2020-12-11,4.360000,4.370000,4.310000,4.350000,4.139038,3378500
2020-12-14,4.360000,4.360000,4.270000,4.280000,4.072433,2423600
2020-12-15,4.240000,4.290000,4.220000,4.270000,4.062918,1758100
2020-12-16,4.240000,4.250000,4.180000,4.210000,4.005827,1618700
2020-12-17,4.180000,4.180000,4.140000,4.160000,3.958252,968300
2020-12-18,4.130000,4.140000,4.090000,4.120000,3.920192,2085300
2020-12-21,3.910000,3.940000,3.900000,3.930000,3.739407,2740100
2020-12-22,3.910000,3.950000,3.890000,3.930000,3.739407,1721300
2020-12-23,4.010000,4.080000,4.000000,4.060000,3.863102,2679600
2020-12-24,4.120000,4.140000,4.100000,4.120000,3.920192,899000
2020-12-28,4.090000,4.120000,4.030000,4.030000,3.834557,2022500
2020-12-29,4.060000,4.090000,4.040000,4.070000,3.872617,1221000
2020-12-30,4.060000,4.090000,4.030000,4.030000,3.834557,1505200
2020-12-31,4.030000,4.040000,4.020000,4.040000,3.844072,1400200
2021-01-04,4.130000,4.150000,4.050000,4.060000,3.863102,1615500
2021-01-05,4.100000,4.140000,4.080000,4.120000,3.920192,1513700
2021-01-06,4.320000,4.370000,4.300000,4.340000,4.129523,1973100
2021-01-07,4.390000,4.460000,4.380000,4.450000,4.234188,2859800
2021-01-08,4.440000,4.440000,4.380000,4.420000,4.205643,2114900
2021-01-11,4.340000,4.410000,4.330000,4.390000,4.177098,2320900
2021-01-12,4.410000,4.450000,4.390000,4.440000,4.224673,2482400
2021-01-13,4.810000,4.900000,4.800000,4.840000,4.605275,3488200
2021-01-14,4.680000,4.730000,4.670000,4.720000,4.491094,2592100
2021-01-15,4.620000,4.630000,4.550000,4.560000,4.338853,2641300
2021-01-19,4.660000,4.670000,4.580000,4.590000,4.367399,1386600
2021-01-20,4.600000,4.600000,4.560000,4.600000,4.376914,881500
2021-01-21,4.570000,4.570000,4.500000,4.520000,4.300794,1242700
2021-01-22,4.460000,4.500000,4.450000,4.460000,4.243703,1264900
2021-01-25,4.380000,4.430000,4.350000,4.430000,4.215158,1100400
2021-01-26,4.480000,4.540000,4.460000,4.530000,4.310308,1452500
2021-01-27,4.560000,4.590000,4.460000,4.460000,4.243703,2678600
2021-01-28,4.410000,4.440000,4.390000,4.390000,4.177098,1290500
2021-01-29,4.400000,4.410000,4.310000,4.340000,4.129523,940000
2021-02-01,4.400000,4.400000,4.350000,4.380000,4.167583,1030000
2021-02-02,4.340000,4.400000,4.330000,4.370000,4.158068,2398400
2021-02-03,4.500000,4.530000,4.490000,4.500000,4.281764,1893800
2021-02-04,4.500000,4.540000,4.490000,4.540000,4.319823,730300
2021-02-05,4.620000,4.640000,4.600000,4.630000,4.405459,1079300
2021-02-08,4.680000,4.690000,4.620000,4.640000,4.414974,956400
2021-02-09,4.580000,4.580000,4.530000,4.570000,4.348369,951900
2021-02-10,4.630000,4.640000,4.580000,4.630000,4.405459,1002000
2021-02-11,4.580000,4.630000,4.570000,4.630000,4.405459,1519700
2021-02-12,4.560000,4.610000,4.560000,4.590000,4.367399,1192900
2021-02-16,4.610000,4.660000,4.580000,4.650000,4.424489,3403700
2021-02-17,4.580000,4.620000,4.570000,4.600000,4.376914,1348600
2021-02-18,4.570000,4.590000,4.520000,4.580000,4.357883,2323700
2021-02-19,4.590000,4.610000,4.530000,4.540000,4.319823,1503000
2021-02-22,4.450000,4.530000,4.440000,4.500000,4.281764,1463200
2021-02-23,4.440000,4.480000,4.410000,4.470000,4.253218,1320900
2021-02-24,4.390000,4.640000,4.370000,4.600000,4.376914,3369900
2021-02-25,4.520000,4.560000,4.430000,4.460000,4.243703,2865800
2021-02-26,4.390000,4.400000,4.310000,4.340000,4.129523,3865000
2021-03-01,4.450000,4.500000,4.440000,4.450000,4.234188,1498500
2021-03-02,4.500000,4.550000,4.460000,4.530000,4.310308,1184900
2021-03-03,4.460000,4.520000,4.450000,4.490000,4.272248,2615800
2021-03-04,4.580000,4.640000,4.520000,4.580000,4.357883,2450400
2021-03-05,4.640000,4.710000,4.610000,4.710000,4.481579,2275300
2021-03-08,4.650000,4.680000,4.630000,4.650000,4.424489,1846700
2021-03-09,4.610000,4.610000,4.530000,4.590000,4.367399,1172700
2021-03-10,4.750000,4.780000,4.700000,4.770000,4.538669,1617500
2021-03-11,4.780000,4.830000,4.760000,4.820000,4.586245,1325600
2021-03-12,4.800000,4.890000,4.780000,4.880000,4.643335,1785600
2021-03-15,4.970000,4.980000,4.890000,4.910000,4.671879,2198100
2021-03-16,4.910000,4.950000,4.880000,4.940000,4.700425,1601600
2021-03-17,4.880000,4.980000,4.880000,4.960000,4.719455,1975300
2021-03-18,4.920000,4.980000,4.910000,4.920000,4.681395,1433500
2021-03-19,4.870000,4.880000,4.820000,4.850000,4.614789,1423200
2021-03-22,4.770000,4.800000,4.750000,4.780000,4.548184,1015000
2021-03-23,4.800000,4.860000,4.790000,4.810000,4.576729,951100
2021-03-24,4.730000,4.790000,4.720000,4.770000,4.538669,979800
2021-03-25,4.710000,4.770000,4.700000,4.760000,4.529154,914000
2021-03-26,4.810000,4.820000,4.780000,4.810000,4.576729,907200
2021-03-29,4.610000,4.650000,4.600000,4.630000,4.405459,2268300
2021-03-30,4.570000,4.580000,4.530000,4.550000,4.329339,1749700
2021-03-31,4.580000,4.590000,4.530000,4.530000,4.310308,1572700
2021-04-01,4.540000,4.540000,4.490000,4.530000,4.310308,1795800
2021-04-05,4.550000,4.610000,4.550000,4.600000,4.376914,1756500
2021-04-06,4.530000,4.570000,4.520000,4.550000,4.329339,1773400
2021-04-07,4.600000,4.620000,4.560000,4.590000,4.367399,901600
2021-04-08,4.550000,4.610000,4.530000,4.600000,4.376914,895000
2021-04-09,4.570000,4.580000,4.550000,4.570000,4.348369,620800
2021-04-12,4.600000,4.620000,4.570000,4.580000,4.357883,903900
2021-04-13,4.510000,4.560000,4.480000,4.530000,4.310308,2200400
2021-04-14,4.490000,4.550000,4.480000,4.540000,4.319823,1702300
2021-04-15,4.520000,4.520000,4.460000,4.470000,4.253218,1206900
2021-04-16,4.510000,4.570000,4.510000,4.570000,4.348369,1080700
2021-04-19,4.560000,4.610000,4.560000,4.580000,4.357883,1228300
2021-04-20,4.510000,4.510000,4.470000,4.510000,4.291279,1556100
2021-04-21,4.460000,4.530000,4.450000,4.520000,4.300794,1145700
2021-04-22,4.480000,4.510000,4.450000,4.460000,4.243703,1981700
2021-04-23,4.480000,4.500000,4.450000,4.500000,4.281764,1189200
2021-04-26,4.580000,4.620000,4.570000,4.600000,4.376914,1499300
2021-04-27,4.640000,4.660000,4.630000,4.650000,4.424489,1197100
2021-04-28,4.690000,4.710000,4.680000,4.700000,4.472064,787300
2021-04-29,4.710000,4.750000,4.680000,4.750000,4.519639,1577000
2021-04-30,4.750000,4.750000,4.670000,4.690000,4.462549,932800
2021-05-03,4.690000,4.730000,4.680000,4.720000,4.491094,2071200
2021-05-04,4.790000,4.820000,4.720000,4.770000,4.538669,1629400
2021-05-05,4.780000,4.800000,4.760000,4.780000,4.548184,1169300
2021-05-06,4.810000,4.890000,4.800000,4.860000,4.624305,1235500
2021-05-07,4.800000,4.850000,4.790000,4.830000,4.595759,1961700
2021-05-10,4.970000,5.030000,4.960000,4.970000,4.728970,3157200
2021-05-11,4.880000,4.910000,4.830000,4.870000,4.633820,1903400
2021-05-12,4.790000,4.830000,4.770000,4.770000,4.538669,1580200
2021-05-13,4.740000,4.830000,4.710000,4.820000,4.586245,1552500
2021-05-14,4.890000,4.970000,4.890000,4.970000,4.728970,1884700
2021-05-17,5.060000,5.120000,5.060000,5.120000,4.871695,1950700
2021-05-18,5.070000,5.140000,5.070000,5.110000,4.862180,1790300
2021-05-19,5.090000,5.170000,5.060000,5.160000,4.909755,2265700
2021-05-20,5.070000,5.120000,5.040000,5.110000,4.862180,1262600
2021-05-21,5.150000,5.160000,5.130000,5.150000,4.900240,927700
2021-05-24,5.130000,5.160000,5.120000,5.150000,4.900240,1209900
2021-05-25,5.130000,5.140000,5.080000,5.100000,4.852665,1178000
2021-05-26,5.110000,5.120000,5.080000,5.110000,4.862180,703600
2021-05-27,5.080000,5.110000,4.970000,5.030000,4.786060,2137000
2021-05-28,4.960000,5.010000,4.950000,4.990000,4.748000,2734100
2021-06-01,4.800000,4.820000,4.780000,4.790000,4.790000,2857300
2021-06-02,4.730000,4.760000,4.720000,4.760000,4.760000,2439100
2021-06-03,4.720000,4.770000,4.710000,4.770000,4.770000,2176300
2021-06-04,4.710000,4.740000,4.690000,4.730000,4.730000,1688400
2021-06-07,4.760000,4.840000,4.760000,4.820000,4.820000,2195300
2021-06-08,4.840000,4.890000,4.810000,4.870000,4.870000,1552600
2021-06-09,4.910000,4.910000,4.880000,4.900000,4.900000,1786000
2021-06-10,5.010000,5.060000,5.000000,5.060000,5.060000,1762100
2021-06-11,4.990000,5.010000,4.970000,5.010000,5.010000,1168700
2021-06-14,5.030000,5.070000,5.020000,5.060000,5.060000,2137900
2021-06-15,4.980000,5.040000,4.980000,5.010000,5.010000,2273100
2021-06-16,4.980000,5.000000,4.900000,4.910000,4.910000,2040900
2021-06-17,4.880000,4.900000,4.830000,4.860000,4.860000,1897300
2021-06-18,4.710000,4.770000,4.700000,4.730000,4.730000,6767700
2021-06-21,4.770000,4.820000,4.750000,4.810000,4.810000,1800300
2021-06-22,4.770000,4.800000,4.750000,4.790000,4.790000,1769200
2021-06-23,4.760000,4.760000,4.700000,4.700000,4.700000,2548600
2021-06-24,4.730000,4.750000,4.720000,4.740000,4.740000,1613500
2021-06-25,4.760000,4.770000,4.720000,4.740000,4.740000,1149700
2021-06-28,4.700000,4.700000,4.640000,4.650000,4.650000,1660700
2021-06-29,4.650000,4.720000,4.650000,4.670000,4.670000,1855900
2021-06-30,4.700000,4.720000,4.690000,4.700000,4.700000,1308900
2021-07-01,4.720000,4.740000,4.700000,4.700000,4.700000,1374100
2021-07-02,4.710000,4.710000,4.670000,4.690000,4.690000,1129600
2021-07-06,4.610000,4.630000,4.520000,4.530000,4.530000,2825100
2021-07-07,4.500000,4.510000,4.470000,4.500000,4.500000,1314300
2021-07-08,4.450000,4.460000,4.410000,4.430000,4.430000,1663500
2021-07-09,4.470000,4.500000,4.440000,4.490000,4.490000,1060000
2021-07-12,4.480000,4.540000,4.480000,4.520000,4.520000,1216000
2021-07-13,4.500000,4.510000,4.440000,4.450000,4.450000,1777800
2021-07-14,4.480000,4.500000,4.440000,4.440000,4.440000,964600
2021-07-15,4.370000,4.400000,4.360000,4.390000,4.390000,1884500
2021-07-16,4.400000,4.410000,4.370000,4.400000,4.400000,1069000
2021-07-19,4.340000,4.340000,4.260000,4.280000,4.280000,2195700
2021-07-20,4.260000,4.320000,4.240000,4.290000,4.290000,1314400
2021-07-21,4.400000,4.440000,4.380000,4.410000,4.410000,1678800
2021-07-22,4.440000,4.440000,4.370000,4.370000,4.370000,1044700
2021-07-23,4.430000,4.440000,4.400000,4.430000,4.430000,1804900
2021-07-26,4.460000,4.510000,4.460000,4.510000,4.510000,1337300
2021-07-27,4.460000,4.540000,4.450000,4.540000,4.540000,1037600
2021-07-28,4.510000,4.530000,4.480000,4.530000,4.530000,1140400
2021-07-29,4.510000,4.540000,4.480000,4.500000,4.500000,839000
