Date,Open,High,Low,Close,Adj Close,Volume
2019-04-11,141.820007,142.630005,131.320007,133.190002,133.190002,0
2019-04-12,133.160004,134.649994,130.080002,133.119995,133.119995,0
2019-04-15,134.869995,137.240005,131.820007,132.369995,132.369995,0
2019-04-16,132.630005,136.830002,132.429993,136.360001,136.360001,0
2019-04-17,136.779999,138.070007,135.970001,137.330002,137.330002,0
2019-04-18,137.500000,139.889999,136.929993,139.869995,139.869995,0
2019-04-22,136.529999,139.800003,136.429993,139.220001,139.220001,0
2019-04-23,139.389999,143.369995,138.880005,142.139999,142.139999,0
2019-04-24,142.149994,142.259995,134.660004,136.449997,136.449997,0
2019-04-25,136.160004,138.300003,135.570007,138.080002,138.080002,0
2019-04-26,137.860001,137.860001,128.839996,130.809998,130.809998,0
2019-04-29,131.270004,132.470001,129.089996,129.690002,129.690002,0
2019-04-30,129.720001,133.699997,129.119995,133.110001,133.110001,0
2019-05-01,133.330002,135.350006,133.320007,134.360001,134.360001,0
2019-05-02,134.130005,136.880005,134.029999,136.559998,136.559998,0
2019-05-03,136.639999,144.270004,136.050003,142.610001,142.610001,0
2019-05-06,141.270004,142.440002,137.410004,141.490005,141.490005,0
2019-05-07,141.279999,145.729996,140.940002,143.240005,143.240005,0
2019-05-08,143.389999,144.500000,140.000000,143.399994,143.399994,0
2019-05-09,143.289993,145.960007,143.259995,144.690002,144.690002,0
2019-05-10,144.960007,150.889999,144.960007,148.539993,148.539993,0
2019-05-13,164.949997,180.369995,161.020004,179.130005,179.130005,0
2019-05-14,181.149994,190.770004,175.850006,180.399994,180.399994,0
2019-05-15,180.960007,196.580002,180.960007,195.160004,195.160004,0
2019-05-16,195.059998,205.320007,189.029999,189.050003,189.050003,0
2019-05-17,193.220001,194.970001,171.479996,174.199997,174.199997,0
2019-05-20,195.660004,199.850006,185.059998,193.240005,193.240005,0
2019-05-21,194.139999,196.169998,189.250000,196.100006,196.100006,0
2019-05-22,194.800003,195.270004,189.009995,189.610001,189.610001,0
2019-05-23,188.899994,189.039993,181.119995,189.020004,189.020004,0
2019-05-24,188.899994,196.830002,188.270004,195.949997,195.949997,0
2019-05-28,210.979996,214.050003,209.009995,212.309998,212.309998,0
2019-05-29,212.160004,214.960007,205.710007,212.860001,212.860001,0
2019-05-30,213.410004,222.410004,208.330002,208.509995,208.509995,0
2019-05-31,201.309998,208.929993,199.360001,208.929993,208.929993,0
2019-06-03,213.289993,214.679993,206.520004,210.580002,210.580002,0
2019-06-04,209.250000,209.320007,187.740005,189.619995,189.619995,0
2019-06-05,188.820007,194.470001,186.059998,190.910004,190.910004,0
2019-06-06,190.699997,195.190002,186.520004,190.630005,190.630005,0
2019-06-07,191.539993,201.210007,191.320007,196.479996,196.479996,0
2019-06-10,189.149994,197.070007,185.559998,195.190002,195.190002,0
2019-06-11,195.080002,197.720001,191.320007,196.000000,196.000000,0
2019-06-12,196.220001,202.490005,194.250000,200.179993,200.179993,0
2019-06-13,200.839996,204.300003,200.479996,203.820007,203.820007,0
2019-06-14,204.440002,205.809998,201.139999,205.809998,205.809998,0
2019-06-17,217.169998,224.300003,216.869995,222.820007,222.820007,0
2019-06-18,222.919998,225.210007,215.949997,218.630005,218.630005,0
2019-06-19,218.149994,220.610001,215.970001,219.949997,219.949997,0
2019-06-20,219.820007,225.789993,219.779999,225.789993,225.789993,0
2019-06-21,225.869995,234.440002,224.479996,234.339996,234.339996,0
2019-06-24,259.140015,260.269989,246.669998,251.619995,251.619995,0
2019-06-25,252.350006,262.100006,252.350006,259.390015,259.390015,0
2019-06-26,260.359985,300.820007,260.359985,282.299988,282.299988,0
2019-06-27,274.109985,290.619995,234.039993,238.779999,238.779999,0
2019-06-28,239.279999,269.649994,239.279999,267.529999,267.529999,0
2019-07-01,253.889999,253.889999,228.179993,237.139999,237.139999,0
2019-07-02,236.910004,242.699997,221.179993,239.389999,239.389999,0
2019-07-03,238.630005,254.190002,238.399994,250.860001,250.860001,0
2019-07-05,255.100006,255.570007,240.580002,244.270004,244.270004,0
2019-07-08,254.139999,265.309998,251.960007,264.859985,264.859985,0
2019-07-09,264.929993,274.339996,264.619995,266.540009,266.540009,0
2019-07-10,269.029999,277.339996,250.690002,251.610001,251.610001,0
2019-07-11,250.850006,258.269989,235.410004,236.039993,236.039993,0
2019-07-12,237.440002,250.160004,235.940002,250.160004,250.160004,0
2019-07-15,222.619995,226.199997,207.550003,224.369995,224.369995,0
2019-07-16,224.809998,228.160004,198.699997,198.820007,198.820007,0
2019-07-17,200.479996,208.679993,190.770004,203.910004,203.910004,0
2019-07-18,207.699997,221.770004,197.759995,221.009995,221.009995,0
2019-07-19,221.130005,223.449997,213.110001,219.309998,219.309998,0
2019-07-22,222.059998,223.589996,212.940002,216.889999,216.889999,0
2019-07-23,217.320007,217.479996,208.289993,213.179993,213.179993,0
2019-07-24,213.059998,213.059998,202.199997,205.979996,205.979996,0
2019-07-25,206.039993,214.460007,205.919998,209.229996,209.229996,0
2019-07-26,209.059998,210.509995,205.580002,209.460007,209.460007,0
2019-07-29,201.419998,204.809998,195.800003,201.949997,201.949997,0
2019-07-30,202.089996,205.169998,199.470001,202.679993,202.679993,0
2019-07-31,202.589996,211.800003,202.570007,210.850006,210.850006,0
2019-08-01,211.059998,217.070007,208.440002,216.899994,216.899994,0
2019-08-02,216.350006,220.500000,215.740005,215.809998,215.809998,0
2019-08-05,223.940002,241.380005,223.779999,238.300003,238.300003,0
2019-08-06,238.600006,246.889999,234.630005,234.809998,234.809998,0
2019-08-07,232.009995,240.779999,228.610001,237.699997,237.699997,0
2019-08-08,238.009995,239.630005,231.520004,232.779999,232.779999,0
2019-08-09,234.309998,238.440002,231.919998,234.050003,234.050003,0
2019-08-12,230.330002,231.100006,226.990005,228.630005,228.630005,0
2019-08-13,228.559998,228.559998,218.759995,220.320007,220.320007,0
2019-08-14,219.580002,220.770004,203.820007,204.929993,204.929993,0
2019-08-15,205.179993,207.029999,194.220001,206.720001,206.720001,0
2019-08-16,207.059998,209.059998,197.800003,207.130005,207.130005,0
2019-08-19,209.460007,215.979996,207.520004,214.130005,214.130005,0
2019-08-20,214.240005,218.600006,211.910004,213.429993,213.429993,0
2019-08-21,214.399994,215.770004,199.059998,203.330002,203.330002,0
2019-08-22,203.309998,206.050003,197.250000,204.899994,204.899994,0
2019-08-23,204.429993,209.350006,202.710007,208.259995,208.259995,0
2019-08-26,201.320007,210.350006,201.029999,205.559998,205.559998,0
2019-08-27,205.479996,207.479996,201.940002,203.800003,203.800003,0
2019-08-28,203.539993,204.809998,193.490005,193.570007,193.570007,0
2019-08-29,193.360001,194.809998,187.339996,189.770004,189.770004,0
2019-08-30,189.770004,191.520004,187.229996,191.160004,191.160004,0
2019-09-03,203.759995,209.940002,202.270004,209.080002,209.080002,0
2019-09-04,209.130005,209.279999,204.020004,207.179993,207.179993,0
2019-09-05,207.089996,207.970001,204.350006,204.699997,204.699997,0
2019-09-06,204.800003,211.039993,200.029999,201.300003,201.300003,0
2019-09-09,204.789993,205.910004,199.979996,202.630005,202.630005,0
2019-09-10,202.770004,205.119995,198.169998,199.229996,199.229996,0
2019-09-11,199.759995,201.669998,197.320007,199.039993,199.039993,0
2019-09-12,199.309998,203.350006,198.460007,202.990005,202.990005,0
2019-09-13,203.500000,204.330002,200.600006,201.770004,201.770004,0
2019-09-16,204.250000,205.679993,201.860001,204.020004,204.020004,0
2019-09-17,204.419998,207.690002,203.160004,207.610001,207.610001,0
2019-09-18,207.740005,209.570007,58.340000,208.559998,208.559998,0
2019-09-19,208.869995,209.490005,200.229996,209.029999,209.029999,0
2019-09-20,209.570007,209.690002,205.820007,206.210007,206.210007,0
2019-09-23,202.570007,203.559998,198.990005,198.990005,198.990005,0
2019-09-24,197.369995,197.649994,166.419998,170.279999,170.279999,0
2019-09-25,170.839996,174.169998,165.679993,170.419998,170.419998,0
2019-09-26,171.029999,172.869995,158.020004,162.809998,162.809998,0
2019-09-27,162.259995,164.169998,160.160004,163.679993,163.679993,0
2019-09-30,162.759995,168.679993,158.559998,167.080002,167.080002,0
2019-10-01,167.059998,172.479996,166.550003,169.520004,169.520004,0
2019-10-02,169.380005,169.380005,166.270004,167.429993,167.429993,0
2019-10-03,167.720001,170.229996,164.669998,165.440002,165.440002,0
2019-10-04,165.660004,167.559998,165.190002,166.759995,166.759995,0
2019-10-07,163.080002,170.350006,161.770004,169.229996,169.229996,0
2019-10-08,169.300003,171.279999,168.110001,168.220001,168.220001,0
2019-10-09,168.429993,177.080002,168.100006,176.619995,176.619995,0
2019-10-10,176.559998,176.820007,173.350006,175.880005,175.880005,0
2019-10-11,175.809998,178.160004,170.589996,170.860001,170.860001,0
2019-10-14,169.860001,172.970001,169.860001,172.679993,172.679993,0
2019-10-15,172.220001,173.610001,168.559998,168.589996,168.589996,0
2019-10-16,168.479996,169.500000,164.199997,165.000000,165.000000,0
2019-10-17,164.919998,168.330002,164.649994,167.279999,167.279999,0
2019-10-18,167.350006,168.300003,162.960007,164.720001,164.720001,0
2019-10-21,169.350006,170.580002,168.580002,169.570007,169.570007,0
2019-10-22,169.720001,170.690002,167.949997,168.210007,168.210007,0
2019-10-23,168.279999,168.279999,153.529999,155.520004,155.520004,0
2019-10-24,155.029999,156.529999,153.919998,156.169998,156.169998,0
2019-10-25,156.210007,178.779999,155.419998,177.179993,177.179993,0
2019-10-28,193.360001,197.320007,187.889999,191.830002,191.830002,0
2019-10-29,191.389999,193.039993,187.669998,192.179993,192.179993,0
2019-10-30,192.610001,192.880005,185.119995,187.520004,187.520004,0
2019-10-31,187.440002,190.520004,183.619995,186.919998,186.919998,0
2019-11-01,186.940002,188.130005,185.800003,188.020004,188.020004,0
2019-11-04,187.649994,193.009995,187.009995,191.839996,191.839996,0
2019-11-05,191.610001,192.729996,189.059998,192.100006,192.100006,0
2019-11-06,191.490005,193.460007,191.029999,192.289993,192.289993,0
2019-11-07,192.039993,192.860001,188.399994,189.880005,189.880005,0
2019-11-08,189.869995,190.070007,180.139999,182.660004,182.660004,0
2019-11-11,186.940002,187.520004,179.929993,181.509995,181.509995,0
2019-11-12,181.389999,183.149994,179.710007,181.759995,181.759995,0
2019-11-13,181.475998,183.037994,181.289993,182.248001,182.248001,0
2019-11-14,182.214005,182.774002,179.932999,180.307007,180.307007,0
2019-11-15,180.373001,180.796997,175.266998,175.408005,175.408005,0
2019-11-18,179.774994,179.860992,170.738998,172.005997,172.005997,0
2019-11-19,171.602997,173.761993,166.828995,169.393005,169.393005,0
2019-11-20,169.362000,170.132996,165.822006,166.156998,166.156998,0
2019-11-21,166.063004,166.903000,156.046005,156.804993,156.804993,0
2019-11-22,157.113007,158.451996,142.108002,150.889999,150.889999,0
2019-11-25,145.899994,148.470001,135.302002,148.098999,148.098999,0
2019-11-26,147.328995,149.501999,145.274002,147.585007,147.585007,0
2019-11-27,147.347000,155.242004,142.944000,153.856003,153.856003,0
2019-11-29,155.059998,158.289993,152.044006,157.037003,157.037003,0
2019-12-02,151.001007,152.615005,147.673004,149.231003,149.231003,0
2019-12-03,149.494003,151.033005,147.229004,149.498993,149.498993,0
2019-12-04,149.317001,152.688004,145.828995,146.830994,146.830994,0
2019-12-05,147.707001,156.050003,146.850006,150.003006,150.003006,0
2019-12-06,151.238007,152.507996,149.953003,151.779999,151.779999,0
2019-12-09,153.354996,154.287003,149.848999,150.455002,150.455002,0
2019-12-10,149.815994,150.406998,147.054993,147.638000,147.638000,0
2019-12-11,147.897003,148.893005,146.141998,146.621994,146.621994,0
2019-12-12,146.593994,147.524994,145.552002,146.667999,146.667999,0
2019-12-13,147.117996,148.119995,146.638000,147.595001,147.595001,0
2019-12-16,145.634003,145.669006,139.190994,139.647003,139.647003,0
2019-12-17,139.641006,140.173996,131.145004,131.671997,131.671997,0
2019-12-18,132.147003,142.828003,129.970993,142.235992,142.235992,0
2019-12-19,142.192993,145.457001,139.035995,142.259995,142.259995,0
2019-12-20,142.151993,143.404999,140.761993,143.072006,143.072006,0
2019-12-23,146.542999,150.343994,144.378006,144.481003,144.481003,0
2019-12-24,144.367996,148.108994,143.259995,144.091995,144.091995,0
2019-12-26,142.348999,145.578003,141.576004,142.947006,142.947006,0
2019-12-27,142.261002,145.091995,141.677002,143.507996,143.507996,0
2019-12-30,147.785995,148.826004,144.455994,145.037994,145.037994,0
2019-12-31,145.082993,145.626999,141.973999,142.309006,142.309006,0
2020-01-02,143.414001,143.414001,138.149002,138.806000,138.806000,0
2020-01-03,138.738007,146.947998,137.307007,145.089005,145.089005,0
2020-01-06,147.953003,153.313004,147.429993,152.807007,152.807007,0
2020-01-07,153.722000,161.451004,153.722000,159.307999,159.307999,0
2020-01-08,158.589996,165.149002,156.869995,157.787994,157.787994,0
2020-01-09,158.156998,159.619995,154.729004,155.216003,155.216003,0
2020-01-10,155.322006,161.220993,152.783997,160.037003,160.037003,0
2020-01-13,163.085007,163.897995,161.078003,162.888000,162.888000,0
2020-01-14,162.716003,181.518005,162.580994,179.283997,179.283997,0
2020-01-15,180.097000,183.798004,177.507004,181.570999,181.570999,0
2020-01-16,181.764008,182.492996,175.679001,178.882004,178.882004,0
2020-01-17,178.955002,185.556000,178.214996,184.074005,184.074005,0
2020-01-21,180.373993,181.126007,176.815994,180.761002,180.761002,0
2020-01-22,180.171997,182.391998,178.910995,179.479004,179.479004,0
2020-01-23,179.567001,179.917999,171.229004,173.087997,173.087997,0
2020-01-24,173.565994,175.059006,168.949005,174.845001,174.845001,0
2020-01-27,177.160995,185.367996,176.742996,184.125000,184.125000,0
2020-01-28,183.848999,188.953003,183.102997,186.666000,186.666000,0
2020-01-29,186.882996,193.485001,186.882996,192.367004,192.367004,0
2020-01-30,192.119003,197.207993,189.067001,197.037003,197.037003,0
2020-01-31,196.832001,197.550003,189.738998,192.660995,192.660995,0
2020-02-03,196.296997,198.723007,193.438004,194.210999,194.210999,0
2020-02-04,194.298004,195.274994,190.304993,192.444000,192.444000,0
2020-02-05,192.584000,204.800995,192.580002,204.697998,204.697998,0
2020-02-06,203.910004,208.121002,201.666000,206.479996,206.479996,0
2020-02-07,206.182007,209.511993,205.421997,207.166000,207.166000,0
2020-02-10,215.544006,217.195999,209.001007,211.126007,211.126007,0
2020-02-11,211.024002,219.222000,208.447998,218.259995,218.259995,0
2020-02-12,219.042007,227.615997,218.722000,226.709000,226.709000,0
2020-02-13,226.574005,230.298004,221.783997,223.750000,223.750000,0
2020-02-14,224.272995,229.738007,222.742004,229.167007,229.167007,0
2020-02-18,209.785004,221.848007,209.069000,220.240005,220.240005,0
2020-02-19,220.240005,222.436005,209.214005,209.214005,209.214005,0
2020-02-20,209.343002,210.207993,204.612000,207.376999,207.376999,0
2020-02-21,207.746002,210.807999,206.494995,208.755005,208.755005,0
2020-02-24,214.020996,216.311996,205.401993,206.944000,206.944000,0
2020-02-25,207.339005,208.498001,198.949997,200.350998,200.350998,0
2020-02-26,201.158005,201.197006,183.300003,184.686996,184.686996,0
2020-02-27,185.589996,190.628998,180.070007,186.167007,186.167007,0
2020-02-28,184.901993,189.367004,179.401001,183.632996,183.632996,0
2020-03-02,180.815002,189.893005,180.557007,189.787994,189.787994,0
2020-03-03,190.057999,190.136993,185.184006,186.063995,186.063995,0
2020-03-04,186.298996,188.205002,184.707001,185.238007,185.238007,0
2020-03-05,185.578003,194.414993,185.322998,193.632004,193.632004,0
2020-03-06,193.466003,195.904999,191.722000,194.617996,194.617996,0
2020-03-09,173.751999,173.783005,160.757004,164.550995,164.550995,0
2020-03-10,164.841995,171.134995,164.615997,167.632996,167.632996,0
2020-03-11,167.649994,167.945007,159.061005,163.802994,163.802994,0
2020-03-12,163.613998,165.794998,115.857002,118.455002,118.455002,0
2020-03-13,120.122002,121.263000,84.776001,114.655998,114.655998,0
2020-03-16,113.042999,113.042999,95.103996,103.379997,103.379997,0
2020-03-17,102.385002,110.808998,102.140999,108.139999,108.139999,0
2020-03-18,107.558998,109.521004,104.542000,107.738998,107.738998,0
2020-03-19,107.428001,129.817001,107.375999,128.735992,128.735992,0
2020-03-20,129.666000,140.804993,119.857002,126.931999,126.931999,0
2020-03-23,122.525002,130.500000,118.412003,130.020996,130.020996,0
2020-03-24,129.559006,137.729996,129.309998,136.039993,136.039993,0
2020-03-25,136.324005,139.289993,132.552994,133.569000,133.569000,0
2020-03-26,134.529999,136.358002,133.675995,136.212997,136.212997,0
2020-03-27,135.751999,138.354004,134.820007,136.376999,136.376999,0
2020-03-30,122.177002,131.533005,121.282997,131.490005,131.490005,0
2020-03-31,132.334000,132.779007,130.255005,131.824997,131.824997,0
2020-04-01,131.735001,132.048004,127.135002,129.632996,129.632996,0
2020-04-02,129.862000,144.160995,129.440002,137.423996,137.423996,0
2020-04-03,138.076004,142.787003,136.403000,137.419006,137.419006,0
2020-04-06,138.432007,150.278000,138.382996,148.697006,148.697006,0
2020-04-07,149.052994,154.524994,147.970993,148.102005,148.102005,0
2020-04-08,148.272003,153.570999,148.115005,152.682007,152.682007,0
2020-04-09,153.106995,153.669998,149.949997,151.697006,151.697006,0
2020-04-13,147.227997,147.509003,138.500000,141.313004,141.313004,0
2020-04-14,141.776993,144.524994,141.057999,142.707993,142.707993,0
2020-04-15,142.350006,143.966995,139.529999,139.987000,139.987000,0
2020-04-16,139.891006,147.401001,135.921997,147.281998,147.281998,0
2020-04-17,147.218994,148.932999,146.841995,148.029999,148.029999,0
2020-04-20,151.483994,152.462006,142.962006,144.565994,144.565994,0
2020-04-21,144.630005,145.257004,142.998001,144.436005,144.436005,0
2020-04-22,144.468994,150.128998,143.744003,149.324997,149.324997,0
2020-04-23,149.360001,156.436996,148.617004,155.891998,155.891998,0
2020-04-24,155.998993,158.412994,154.412003,158.082993,158.082993,0
2020-04-27,160.477997,163.029999,160.123001,161.516006,161.516006,0
2020-04-28,161.647003,163.524994,161.647003,163.352005,163.352005,0
2020-04-29,163.005997,182.761002,163.005997,181.886002,181.886002,0
2020-04-30,182.880997,193.733002,175.671997,181.160004,181.160004,0
2020-05-01,181.927994,185.809998,177.690994,180.602997,180.602997,0
2020-05-04,181.494003,183.089005,175.985001,182.233002,182.233002,0
2020-05-05,182.151001,184.914993,180.388000,182.496002,182.496002,0
2020-05-06,182.604996,189.110001,182.192993,187.826004,187.826004,0
2020-05-07,188.264999,196.604996,183.945007,195.832993,195.832993,0
2020-05-08,196.138000,199.656998,194.817993,198.834000,198.834000,0
2020-05-11,174.871994,179.746002,167.796997,173.429993,173.429993,0
2020-05-12,173.289001,179.192993,171.330994,176.910004,176.910004,0
2020-05-13,185.438004,185.895996,184.940994,185.389999,185.389999,0
2020-05-14,191.345001,192.320007,191.335007,192.313995,192.313995,0
2020-05-15,191.345001,193.154999,184.046997,187.272995,187.272995,0
2020-05-18,193.557999,194.024002,193.459000,193.994995,193.994995,0
2020-05-19,193.432007,193.518005,193.145004,193.145004,193.145004,0
2020-05-20,191.207993,191.242004,190.975998,191.169998,191.169998,0
2020-05-21,181.681000,182.645004,181.681000,182.393005,182.393005,0
2020-05-22,181.681000,186.067001,180.529007,185.899994,185.899994,0
2020-05-26,178.792007,178.792007,178.514999,178.514999,178.514999,0
2020-05-27,184.710007,184.710007,183.360001,183.455994,183.455994,0
2020-05-28,190.289001,190.466003,190.057007,190.466003,190.466003,0
2020-05-29,190.289001,193.276993,189.326996,190.141998,190.141998,0
2020-06-01,197.744995,197.945999,197.595001,197.945999,197.945999,0
2020-06-02,194.992004,195.306000,194.992004,195.106995,195.106995,0
2020-06-03,196.796997,196.968994,196.794998,196.889999,196.889999,0
2020-06-04,200.035004,200.035004,199.406998,199.737000,199.737000,0
2020-06-05,200.035004,202.227997,198.074997,198.397995,198.397995,0
2020-06-08,198.917007,199.067001,198.904999,199.022995,199.022995,0
2020-06-09,198.917007,201.552994,198.149002,200.423004,200.423004,0
2020-06-10,202.074005,202.242004,201.800995,202.162994,202.162994,0
2020-06-11,191.042007,191.395996,190.848999,190.975006,190.975006,0
2020-06-12,191.042007,195.141998,189.210007,193.764999,193.764999,0
2020-06-15,193.080994,193.181000,192.326996,192.462006,192.462006,0
2020-06-16,193.666000,193.709000,193.261993,193.419006,193.419006,0
2020-06-17,192.429001,192.619003,192.220993,192.557007,192.557007,0
2020-06-18,190.623993,191.608002,190.617004,191.445007,191.445007,0
2020-06-19,190.623993,192.061996,189.016998,189.556000,189.556000,0
2020-06-22,196.233994,196.600998,195.373993,196.195999,196.195999,0
2020-06-23,196.582993,197.274002,196.561996,197.229004,197.229004,0
2020-06-24,189.727005,190.294006,189.677002,190.294006,190.294006,0
2020-06-25,190.067993,190.533005,189.882996,189.882996,189.882996,0
2020-06-26,190.067993,190.533005,186.054993,187.869003,187.869003,0
2020-06-29,187.132996,187.716995,186.815994,187.382996,187.382996,0
2020-06-30,186.397003,186.733002,185.681000,185.772003,185.772003,0
2020-07-01,188.264999,188.490005,187.917007,187.938004,187.938004,0
2020-07-02,185.608002,186.552002,185.587997,186.220993,186.220993,0
2020-07-06,191.348999,191.875000,191.348999,191.660004,191.660004,0
2020-07-07,191.309006,191.569000,191.283997,191.552002,191.552002,0
2020-07-08,196.895996,197.403000,196.895996,197.350998,197.350998,0
2020-07-09,195.817993,195.817993,195.817993,195.817993,195.817993,0
2020-07-10,null,null,null,null,null,null
2020-07-13,156.753998,156.753998,156.753998,156.753998,156.753998,0
2020-07-14,null,null,null,null,null,null
2020-07-15,null,null,null,null,null,null
2020-07-16,null,null,null,null,null,null
2020-07-17,null,null,null,null,null,null
2020-07-20,null,null,null,null,null,null
2020-07-21,null,null,null,null,null,null
2020-07-22,null,null,null,null,null,null
2020-07-23,null,null,null,null,null,null
2020-07-24,null,null,null,null,null,null
2020-07-27,null,null,null,null,null,null
2020-07-28,null,null,null,null,null,null
2020-07-29,null,null,null,null,null,null
2020-07-30,null,null,null,null,null,null
2020-07-31,null,null,null,null,null,null
2020-08-03,null,null,null,null,null,null
2020-08-04,null,null,null,null,null,null
2020-08-05,null,null,null,null,null,null
2020-08-06,null,null,null,null,null,null
2020-08-07,null,null,null,null,null,null
2020-08-10,null,null,null,null,null,null
2020-08-11,null,null,null,null,null,null
2020-08-12,null,null,null,null,null,null
2020-08-13,null,null,null,null,null,null
2020-08-14,null,null,null,null,null,null
2020-08-17,null,null,null,null,null,null
2020-08-18,null,null,null,null,null,null
2020-08-19,257.958008,258.197998,257.285004,257.454987,257.454987,0
2020-08-20,262.639008,262.639008,262.244995,262.244995,262.244995,0
2020-08-21,262.639008,263.399994,253.761993,253.847000,253.847000,0
2020-08-24,259.109009,259.234985,259.019989,259.174011,259.174011,0
2020-08-25,247.406006,247.440002,247.186005,247.363007,247.363007,0
2020-08-26,251.927002,251.973007,251.794998,251.794998,251.794998,0
2020-08-27,245.764008,245.804993,245.723007,245.742996,245.742996,0
2020-08-28,245.764008,252.298996,245.354996,250.889008,250.889008,0
2020-08-31,260.265991,260.354004,260.165009,260.354004,260.354004,0
2020-09-01,270.968994,271.119995,270.790985,271.079010,271.079010,0
